asdf_id,landscan_global_population.2021.sum,landscan_global_population.2020.sum,landscan_global_population.2019.sum,landscan_global_population.2018.sum,landscan_global_population.2017.sum,landscan_global_population.2016.sum,landscan_global_population.2015.sum,landscan_global_population.2014.sum,Level,gqid,shapeGroup,shapeID,shapeName,shapeType
853,45172.34,44845.43,44735.57,44617.94,46344.44,46205.13,46055.82,45899.14,ADM2,853,THA,THA-ADM2-46861878B88210148,Thong Pha Phum,ADM2
854,29888.7,29671.51,29596.32,29512.58,30361.45,30243.33,30144.65,29775.39,ADM2,854,THA,THA-ADM2-46861878B68980358,Thong Saen Khan,ADM2
855,15925.29001,15811.54001,15770.62001,15724.70001,16547.48001,16447.43001,16342.58001,16162.65001,ADM2,855,THA,THA-ADM2-46861878B32131927,Thung Chang,ADM2
856,25406.30005,25232.46005,25166.72005,25097.84005,26744.38005,26678.07005,26590.95005,26633.56005,ADM2,856,THA,THA-ADM2-46861878B84633232,Thung Fon,ADM2
857,18719.15,18585.15,18539.34,18488.67,19208.96,19106.18,18966.61,18904.42,ADM2,857,THA,THA-ADM2-46861878B76174767,Thung Hua Chang,ADM2
858,19610.14,19471.9,19426.18,19368.54,20280.15,19441.9,18711.74,18665.42,ADM2,858,THA,THA-ADM2-46861878B22638050,Thung Kao Lua,ADM2
859,82051.75978,81457.06978,81237.90978,81024.99978,77371.72978,77132.86979,76884.61979,76276.15979,ADM2,859,THA,THA-ADM2-46861878B64270670,Thungkru,ADM2
860,48853.43,48502.05,48377.31,48241.59,50387.7,50213.08,50054.55,49464.42,ADM2,860,THA,THA-ADM2-46861878B10476773,Thung Saliam,ADM2
861,25614.72005,25438.62005,25378.12005,25308.47005,26869.49005,26934.52005,26847.34005,26748.68005,ADM2,861,THA,THA-ADM2-46861878B18083938,Thung Si Udom,ADM2
862,158577.91,157453.06,157040.53,156582.54,150663.95,149950.33,149452.67,148933.58,ADM2,862,THA,THA-ADM2-46861878B94909818,Thung Song,ADM2
863,26742.15004,28444.62008,28375.36008,28306.18008,27495.07008,27402.50008,27311.05008,27215.11008,ADM2,863,THA,THA-ADM2-46861878B21061526,Thung Tako,ADM2
864,23022.92002,22834.78002,22781.03002,22720.29002,22583.08002,22527.92002,22457.41002,22381.51002,ADM2,864,THA,THA-ADM2-46861878B40996045,Thung Wa,ADM2
865,67776.8,67287.72,67120.59,66908.82,64467.02,64214.25,64009.77,63790.2,ADM2,865,THA,THA-ADM2-46861878B81428974,Thung Yai,ADM2
866,17515.50999,17315.79999,17279.18999,17227.01999,16978.66999,16930.89999,16871.98999,16813.79999,ADM2,866,THA,THA-ADM2-46861878B25422131,Thung Yang Daeng,ADM2
867,117494.17,116650.87,116301.16,116539.27,122271.41,121888.05,121489.33,121128.87,ADM2,867,THA,THA-ADM2-46861878B54995044,Trakan Phutphon,ADM2
868,34297.72006,34045.24006,33964.79006,33863.46006,34886.88006,34911.73006,34803.47006,34585.05007,ADM2,868,THA,THA-ADM2-46861878B53877094,Tron,ADM2
869,127886.31,126960.61,126643.03,126295.68,127910.33,127526.44,127138.24,126648.1,ADM2,869,THA,THA-ADM2-46861878B20926243,U Thong,ADM2
870,41833.62,41535.52,41430.95,41318.91,43256.75,43119.83,42977.38,42834.78,ADM2,870,THA,THA-ADM2-46861878B69714835,Ubol Ratana,ADM2
871,23301.84,23118.9,23014.64,22712.45,24331.04,24471.65,24391.53,24305.85,ADM2,871,THA,THA-ADM2-46861878B78069382,Umphang,ADM2
872,45087.01994,44839.10994,45619.74994,45493.31994,47775.20998,47731.78998,47574.44998,47851.83999,ADM2,872,THA,THA-ADM2-46861878B32399559,Uthai,ADM2
873,86164.31999,85434.38999,85242.11999,85013.18999,89003.58999,88746.16999,88437.59999,88134.77999,ADM2,873,THA,THA-ADM2-46861878B12748928,Uthumphon Phisai,ADM2
874,222709.1115,221095.8815,220541.5915,219936.1715,212537.4214,211872.4814,211176.9514,210446.5114,ADM2,874,THA,THA-ADM2-46861878B59565837,Wattana,ADM2
875,9847.190009,8702.850008,8677.560008,8657.300008,8989.780009,8972.480009,8955.470009,8928.590009,ADM2,875,THA,THA-ADM2-46861878B67364326,Wipawadi,ADM2
876,29677.14993,29527.53993,29460.81993,29380.32993,30114.47993,30623.82993,31158.09993,31103.24998,ADM2,876,THA,THA-ADM2-46861878B4248219,Wachira Barami,ADM2
877,14745.45,12091.85,12016.56,11732.52,11663.21999,13376.48999,13334.15999,13225.67999,ADM2,877,THA,THA-ADM2-46861878B19605047,Waeng,ADM2
878,43635.78003,43322.27003,43215.95003,43095.62003,44785.02003,44655.72003,44510.48003,44359.87003,ADM2,878,THA,THA-ADM2-46861878B85687382,Waeng Noi,ADM2
879,29364.56,29155.59,29076.33,29002.84,30130.29,30041.79,29945.11,29817.14,ADM2,879,THA,THA-ADM2-46861878B377808,Waeng Yai,ADM2
880,19424.91001,19286.05001,19237.97001,19187.49001,20773.35001,20712.89001,20643.06001,20576.85001,ADM2,880,THA,THA-ADM2-46861878B74056109,Wan Yai,ADM2
881,32827.48002,32585.24002,32502.18002,32410.36002,29999.02002,29906.72002,29810.10002,29709.18002,ADM2,881,THA,THA-ADM2-46861878B55990009,Wang Chan,ADM2
882,17832.48999,17699.53999,16855.65999,14161.78999,15169.57999,13372.05999,13191.56999,13228.75999,ADM2,882,THA,THA-ADM2-46861878B67323060,Wang Chao,ADM2
883,39317.35003,39029.58003,38931.04003,38823.66003,39892.22004,39827.37004,39733.15004,39313.73005,ADM2,883,THA,THA-ADM2-46861878B85012455,Wang Chin,ADM2
884,33572.95,33330.7,33247.7,33156.07,35536.02001,35441.10001,35330.69,35217.61,ADM2,884,THA,THA-ADM2-46861878B30840935,Wang Hin,ADM2
885,25651.56002,25462.12002,25398.32002,25346.09002,26301.73002,26210.04002,26129.42002,26001.67003,ADM2,885,THA,THA-ADM2-46861878B19697305,Wang Muang,ADM2
886,38571.08999,38282.75999,38085.83999,37774.98999,39591.08999,39499.27999,39375.92999,39266.94999,ADM2,886,THA,THA-ADM2-46861878B11015953,Wang Num Khiaw,ADM2
887,69329.48001,68828.18001,69606.55001,68581.91002,60881.92002,60835.05002,60732.24002,58868.94002,ADM2,887,THA,THA-ADM2-46861878B25438299,Wang Nam Yen,ADM2
888,58099.91006,57682.96006,57535.30006,57379.88006,60123.26006,59938.94006,59742.95006,59602.67006,ADM2,888,THA,THA-ADM2-46861878B94506901,Wang Noi,ADM2
889,44765.52,44442.24,44328.86,44206.13,45860.8,45739.03,45588.04,45507.85,ADM2,889,THA,THA-ADM2-46861878B98977343,Wang Nua,ADM2
890,35405.17001,35147.88001,35060.61001,34966.18001,37214.61001,37371.27001,37214.64001,37088.48001,ADM2,890,THA,THA-ADM2-46861878B7819543,Wang Pong,ADM2
891,30710.24002,30485.42001,30414.27001,30321.52001,31424.32002,31116.12002,31004.09002,30917.79001,ADM2,891,THA,THA-ADM2-46861878B89219170,Wang Sai Phun,ADM2
892,44410.94001,44095.68001,43986.01001,43866.06001,46756.94001,46617.04001,46458.63001,46343.02001,ADM2,892,THA,THA-ADM2-46861878B26028538,Wang Sam Mo,ADM2
893,107265.49,106478.78,106234.57,105932.87,111790.55,111698.93,111323.54,110889.97,ADM2,893,THA,THA-ADM2-46861878B83257164,Wang Saphung,ADM2
894,46459.34,46113.19,45141.16,45244.98,41243.45,41151.51,41063.63,42341.32,ADM2,894,THA,THA-ADM2-46861878B95098389,Wang Sombun,ADM2
895,128790.46,128183.37,127894.5,127629.55,133796.89,133424.48,133009.65,132581.95,ADM2,895,THA,THA-ADM2-46861878B56789948,Wang Thong,ADM2
896,196138.7407,194719.6707,194230.5507,193697.1107,188025.5506,187439.3506,186822.0506,186176.9206,ADM2,896,THA,THA-ADM2-46861878B97533724,Wang Thonglang,ADM2
897,38848.33,38529.9,38432.94,38317.51,37190.42,37072.05,36954.12,36827.47,ADM2,897,THA,THA-ADM2-46861878B76825479,Wang Wiset,ADM2
898,11854.31,11772.65,11750.19,11715.91,13067.05,12840.64,12738.05,12691.5,ADM2,898,THA,THA-ADM2-46861878B20390174,Wang Yang,ADM2
899,100972.8201,100234.9501,99986.55007,99713.21007,106335.9801,105913.1901,105503.8001,105178.7301,ADM2,899,THA,THA-ADM2-46861878B9067543,Wanon Niwat,ADM2
900,103510.38,102758.02,101806.5,100909.19,104006.67,103744.83,103485.81,103130.51,ADM2,900,THA,THA-ADM2-46861878B57647207,Wapi Pathum,ADM2
901,159989.22,158816.41,158414.41,157955.1,165939.86,165492.2,165012.61,164523.24,ADM2,901,THA,THA-ADM2-46861878B95893769,Warin Chamrap,ADM2
902,44353.47998,44035.10998,43922.17998,43803.83998,46714.83998,46589.36998,46452.99998,46299.17998,ADM2,902,THA,THA-ADM2-46861878B11525906,Waritchaphum,ADM2
903,39877.93001,39591.71001,39492.80001,39392.45001,41275.29002,41158.85002,41039.96002,40905.92002,ADM2,903,THA,THA-ADM2-46861878B12081090,Wat Bot,ADM2
904,10578.60997,10502.85997,10476.58997,10447.54997,10700.64997,10668.41997,10634.17997,10595.45997,ADM2,904,THA,THA-ADM2-46861878B60725852,Wat Phleng,ADM2
905,21576.02004,21423.19004,21366.20004,21310.47004,21217.21004,21169.93004,21085.59004,21021.01004,ADM2,905,THA,THA-ADM2-46861878B64502015,Wat Sing,ADM2
906,107771.31,106991.92,106749.11,106526,95423.02999,94658.53999,93698.49999,93381.40999,ADM2,906,THA,THA-ADM2-46861878B24501947,Watthana Nakhon,ADM2
907,40822.96001,40096.24999,39987.63999,39849.97999,42178.82999,40053.25999,40351.19999,39844.08999,ADM2,907,THA,THA-ADM2-46861878B69704141,Wiang Chai,ADM2
908,28577.48,28366.33,28297.87,28212.81,29932.91,31728.91,31179.64,31720.3,ADM2,908,THA,THA-ADM2-46861878B56306692,Wiang Chiang Rung,ADM2
909,23010.59,22849.74,22824.83,22764.55,23901.18,23987.61,24131.79,23986.27,ADM2,909,THA,THA-ADM2-46861878B26521637,Wiang Haeng,ADM2
910,30062.65001,29782.65001,29681.17001,29599.41001,31333.85001,31250.41001,31146.04001,31040.57001,ADM2,910,THA,THA-ADM2-46861878B45937539,Wieng Kaen,ADM2
911,20408.57,20274.23,20273.32,20391.63,21202.87,21127.75,21058.69,20975.14,ADM2,911,THA,THA-ADM2-46861878B73378857,Wiang Kao,ADM2
912,23247.99008,23076.60008,23032.18008,23005.98008,23964.66008,23916.80008,23847.31008,21738.31007,ADM2,912,THA,THA-ADM2-46861878B30193421,Wiang Nong Long,ADM2
913,64420.98,63952.31,63795.03,63617.98,67312.74,67095.3,66874.46,66393.65,ADM2,913,THA,THA-ADM2-46861878B73940345,Wiang Pa Pao,ADM2
914,72385.00994,71859.74994,71681.16994,71127.61995,69640.66995,69424.71995,69194.57995,68958.93995,ADM2,914,THA,THA-ADM2-46861878B51180699,Wiang Sa,ADM2
915,65461.00999,64990.70999,64831.49999,64667.01999,68100.64999,67877.32999,67642.39999,67451.90999,ADM2,915,THA,THA-ADM2-46861878B60950608,Wiang Sa,ADM2
916,120960.38,120066.46,119579.67,119270.73,126937.3,126332.39,125738.16,125296.17,ADM2,916,THA,THA-ADM2-46861878B80672286,Wichian Buri,ADM2
917,41123.93,40825.14,41019.49,40905.31,42337.81,42207.96,42073.76,41920.56,ADM2,917,THA,THA-ADM2-46861878B95887385,Wihan Daeng,ADM2
918,63584.74993,63131.25993,62568.54992,62401.19992,62758.51992,62557.70992,62354.11992,62143.78992,ADM2,918,THA,THA-ADM2-46861878B68896009,Wiset Chai Chan,ADM2
919,43412.84,43076.48,42969.23,42847.27,42520.48,42303.42,42159.64,41492.61,ADM2,919,THA,THA-ADM2-46861878B47942335,Yaha,ADM2
920,245712.6189,243934.3089,243322.6589,242655.1389,234545.109,233813.849,233045.239,232239.259,ADM2,920,THA,THA-ADM2-46861878B2008597,Yannawa,ADM2
921,66913.67007,66432.40007,66266.34007,65798.33007,63977.60007,63782.82007,63570.05007,63348.24007,ADM2,921,THA,THA-ADM2-46861878B35536889,Yan Ta Khao,ADM2
922,27027.02,26832.45,26766.48,26692.88,28068.51,27972.78,27877.93,27682.42999,ADM2,922,THA,THA-ADM2-46861878B42879958,Yang Chum Noi,ADM2
923,22053.01002,21884.00002,24059.09002,28201.33002,29912.16002,29695.17002,29558.09002,29452.44002,ADM2,923,THA,THA-ADM2-46861878B37482324,Yang Si Surat,ADM2
924,106173.92,105403.45,105304.69,105347.41,111128.6,110784.11,110415.55,110067.14,ADM2,924,THA,THA-ADM2-46861878B61229173,Yang Talat,ADM2
925,80978.68999,80777.81,80570.93,80352.21,79184.82,78960.75,78700.13,78469.18,ADM2,925,THA,THA-ADM2-46861878B32970148,Yarang,ADM2
926,83151.14004,82040.37003,81834.17003,81609.17003,80445.56003,80196.95003,79932.20003,79654.77003,ADM2,926,THA,THA-ADM2-46861878B62553532,Yaring,ADM2
927,42480.75002,42119.78002,42013.19002,41898.87002,41617.98002,41489.81002,41353.25002,41211.10002,ADM2,927,THA,THA-ADM2-46861878B90450471,Yi-Ngo,ADM2
