province_id,region,province,district_id,district,year,district_meansol,district_pop
14,BKK&VIC,Bangkok,630,Prakanong,2015,32.33066791,177316
14,BKK&VIC,Bangkok,630,Prakanong,2016,33.67880477,177807
14,BKK&VIC,Bangkok,630,Prakanong,2017,34.20005021,178273
14,BKK&VIC,Bangkok,630,Prakanong,2018,34.85280353,183649
14,BKK&VIC,Bangkok,630,Prakanong,2019,35.62656868,184155
14,BKK&VIC,Bangkok,630,Prakanong,2020,36.92312458,184617
14,BKK&VIC,Bangkok,630,Prakanong,2021,41.22165131,185964
35,NE,Buri Ram,669,Prakhon Chai,2014,0.178955091,108541
35,NE,Buri Ram,669,Prakhon Chai,2015,0.211526516,108821
35,NE,Buri Ram,669,Prakhon Chai,2016,0.295558625,109206
35,NE,Buri Ram,669,Prakhon Chai,2017,0.385988254,109921
35,NE,Buri Ram,669,Prakhon Chai,2018,0.422840636,104246
35,NE,Buri Ram,669,Prakhon Chai,2019,0.410853691,104544
35,NE,Buri Ram,669,Prakhon Chai,2020,0.496089135,104812
35,NE,Buri Ram,669,Prakhon Chai,2021,0.572376307,105578
42,WE,Phachuap Khiri Khan,670,Pran Buri,2014,0.602900094,55430
42,WE,Phachuap Khiri Khan,670,Pran Buri,2015,0.659519671,58698
42,WE,Phachuap Khiri Khan,670,Pran Buri,2016,0.705639192,58931
42,WE,Phachuap Khiri Khan,670,Pran Buri,2017,0.813045159,61241
42,WE,Phachuap Khiri Khan,670,Pran Buri,2018,0.810569399,58581
42,WE,Phachuap Khiri Khan,670,Pran Buri,2019,0.872329228,58767
42,WE,Phachuap Khiri Khan,670,Pran Buri,2020,0.920255323,58922
42,WE,Phachuap Khiri Khan,670,Pran Buri,2021,0.97792678,59353
12,NE,Si Sa Ket,671,Prang Ku,2014,0.093854803,54846
12,NE,Si Sa Ket,671,Prang Ku,2015,0.09644346,55037
12,NE,Si Sa Ket,671,Prang Ku,2016,0.107206427,55218
12,NE,Si Sa Ket,671,Prang Ku,2017,0.170227645,55360
12,NE,Si Sa Ket,671,Prang Ku,2018,0.183344776,52374
12,NE,Si Sa Ket,671,Prang Ku,2019,0.187770063,52515
12,NE,Si Sa Ket,671,Prang Ku,2020,0.227272029,52645
12,NE,Si Sa Ket,671,Prang Ku,2021,0.295625553,53025
11,SO,Surat Thani,642,Prasaeng,2014,0.150015283,59767
11,SO,Surat Thani,642,Prasaeng,2015,0.166775993,59997
11,SO,Surat Thani,642,Prasaeng,2016,0.173625114,60229
11,SO,Surat Thani,642,Prasaeng,2017,0.222169648,60399
11,SO,Surat Thani,642,Prasaeng,2018,0.270023819,61673
11,SO,Surat Thani,642,Prasaeng,2019,0.296446378,61126
11,SO,Surat Thani,642,Prasaeng,2020,0.314016819,61279
11,SO,Surat Thani,642,Prasaeng,2021,0.317197874,61720
14,BKK&VIC,Bangkok,674,Prawet,2014,22.94877424,171345
14,BKK&VIC,Bangkok,674,Prawet,2015,24.98414513,172828
14,BKK&VIC,Bangkok,674,Prawet,2016,26.1252566,173026
14,BKK&VIC,Bangkok,674,Prawet,2017,25.8526834,173321
14,BKK&VIC,Bangkok,674,Prawet,2018,28.02980692,183015
14,BKK&VIC,Bangkok,674,Prawet,2019,27.76136321,183515
14,BKK&VIC,Bangkok,674,Prawet,2020,27.82668584,183974
14,BKK&VIC,Bangkok,674,Prawet,2021,28.83741281,185320
70,NO,Nan,675,Pua,2014,0.111765982,60008
70,NO,Nan,675,Pua,2015,0.132144702,60201
70,NO,Nan,675,Pua,2016,0.118608882,60400
70,NO,Nan,675,Pua,2017,0.167984003,60587
70,NO,Nan,675,Pua,2018,0.170397481,57541
70,NO,Nan,675,Pua,2019,0.18722071,57699
70,NO,Nan,675,Pua,2020,0.212988122,57850
70,NO,Nan,675,Pua,2021,0.223912896,58274
15,NE,Khon Kaen,676,Puai Noi,2014,0.135093854,20488
15,NE,Khon Kaen,676,Puai Noi,2015,0.165030754,20558
15,NE,Khon Kaen,676,Puai Noi,2016,0.17307319,20624
15,NE,Khon Kaen,676,Puai Noi,2017,0.281005828,20699
15,NE,Khon Kaen,676,Puai Noi,2018,0.288866769,19796
15,NE,Khon Kaen,676,Puai Noi,2019,0.267080125,19789
15,NE,Khon Kaen,676,Puai Noi,2020,0.339418305,19805
15,NE,Khon Kaen,676,Puai Noi,2021,0.399088691,19950
33,SO,Yala,678,Raman,2014,0.381882924,80083
33,SO,Yala,678,Raman,2015,0.440353849,80324
33,SO,Yala,678,Raman,2016,0.552838867,80589
33,SO,Yala,678,Raman,2017,0.690305864,80778
33,SO,Yala,678,Raman,2018,0.777891664,81407
33,SO,Yala,678,Raman,2019,0.732453075,81630
33,SO,Yala,678,Raman,2020,0.888360856,81832
33,SO,Yala,678,Raman,2021,1.031125812,81498
40,SO,Narathiwat,677,Rangae,2014,0.378691284,89335
40,SO,Narathiwat,677,Rangae,2015,0.429018727,89101
40,SO,Narathiwat,677,Rangae,2016,0.52064211,89389
40,SO,Narathiwat,677,Rangae,2017,0.650788,89672
40,SO,Narathiwat,677,Rangae,2018,0.747210033,90317
40,SO,Narathiwat,677,Rangae,2019,0.632435608,90559
40,SO,Narathiwat,677,Rangae,2020,0.735803136,90800
40,SO,Narathiwat,677,Rangae,2021,0.760781567,91062
43,SO,Songkhla,679,Ranot,2014,0.649582337,94168
43,SO,Songkhla,679,Ranot,2015,0.663651681,94485
43,SO,Songkhla,679,Ranot,2016,0.682833137,94807
43,SO,Songkhla,679,Ranot,2017,0.822924757,95109
43,SO,Songkhla,679,Ranot,2018,1.123235916,96961
43,SO,Songkhla,679,Ranot,2019,1.18952181,97450
43,SO,Songkhla,679,Ranot,2020,1.205748656,97957
43,SO,Songkhla,679,Ranot,2021,1.277041187,98665
47,SO,Trang,684,Rasada,2014,0.21520201,28455
47,SO,Trang,684,Rasada,2015,0.214747013,28554
47,SO,Trang,684,Rasada,2016,0.246873342,28651
47,SO,Trang,684,Rasada,2017,0.34378699,28531
47,SO,Trang,684,Rasada,2018,0.375469993,29363
47,SO,Trang,684,Rasada,2019,0.406080193,29422
47,SO,Trang,684,Rasada,2020,0.534748209,29489
47,SO,Trang,684,Rasada,2021,0.605615156,29785
12,NE,Si Sa Ket,680,Rasi Salai,2014,0.163064814,65173
12,NE,Si Sa Ket,680,Rasi Salai,2015,0.213826421,64887
12,NE,Si Sa Ket,680,Rasi Salai,2016,0.20633916,65102
12,NE,Si Sa Ket,680,Rasi Salai,2017,0.32466113,65310
12,NE,Si Sa Ket,680,Rasi Salai,2018,0.350892759,62533
12,NE,Si Sa Ket,680,Rasi Salai,2019,0.326483162,62716
12,NE,Si Sa Ket,680,Rasi Salai,2020,0.40094425,62869
12,NE,Si Sa Ket,680,Rasi Salai,2021,0.470745178,63329
14,BKK&VIC,Bangkok,681,Rat Burana,2014,21.89745785,147987
14,BKK&VIC,Bangkok,681,Rat Burana,2015,23.43802784,148301
14,BKK&VIC,Bangkok,681,Rat Burana,2016,25.63446059,148793
14,BKK&VIC,Bangkok,681,Rat Burana,2017,26.84266625,149254
14,BKK&VIC,Bangkok,681,Rat Burana,2018,26.82691449,153676
14,BKK&VIC,Bangkok,681,Rat Burana,2019,26.60838196,154183
14,BKK&VIC,Bangkok,681,Rat Burana,2020,27.02730876,154678
14,BKK&VIC,Bangkok,681,Rat Burana,2021,27.87551013,155805
4,EA,Chachoengsao,682,Ratchasan,2014,0.346450982,14664
4,EA,Chachoengsao,682,Ratchasan,2015,0.407073179,14711
4,EA,Chachoengsao,682,Ratchasan,2016,0.44771401,14764
4,EA,Chachoengsao,682,Ratchasan,2017,0.552936107,14808
4,EA,Chachoengsao,682,Ratchasan,2018,0.660678753,16398
4,EA,Chachoengsao,682,Ratchasan,2019,0.610631091,16441
4,EA,Chachoengsao,682,Ratchasan,2020,0.710700285,16483
4,EA,Chachoengsao,682,Ratchasan,2021,0.787852651,16601
14,BKK&VIC,Bangkok,683,Ratchathewi,2014,49.80993992,127351
14,BKK&VIC,Bangkok,683,Ratchathewi,2015,52.80714707,127793
14,BKK&VIC,Bangkok,683,Ratchathewi,2016,56.25424918,128214
14,BKK&VIC,Bangkok,683,Ratchathewi,2017,54.54907563,128617
14,BKK&VIC,Bangkok,683,Ratchathewi,2018,54.59125346,133333
14,BKK&VIC,Bangkok,683,Ratchathewi,2019,56.58658452,133699
14,BKK&VIC,Bangkok,683,Ratchathewi,2020,52.59931757,134035
14,BKK&VIC,Bangkok,683,Ratchathewi,2021,54.53549925,135013
5,NE,Surin,685,Rattana Buri,2014,0.182580483,75164
5,NE,Surin,685,Rattana Buri,2015,0.209776931,75425
5,NE,Surin,685,Rattana Buri,2016,0.198191731,75679
5,NE,Surin,685,Rattana Buri,2017,0.267364026,75635
5,NE,Surin,685,Rattana Buri,2018,0.271434094,72299
5,NE,Surin,685,Rattana Buri,2019,0.262733398,72493
5,NE,Surin,685,Rattana Buri,2020,0.315138307,72677
5,NE,Surin,685,Rattana Buri,2021,0.399533536,73215
43,SO,Songkhla,687,Rattaphum,2014,0.327881127,80743
43,SO,Songkhla,687,Rattaphum,2015,0.336571943,81052
43,SO,Songkhla,687,Rattaphum,2016,0.370336534,81319
43,SO,Songkhla,687,Rattaphum,2017,0.499743749,81571
43,SO,Songkhla,687,Rattaphum,2018,0.509754856,83202
43,SO,Songkhla,687,Rattaphum,2019,0.542011412,83429
43,SO,Songkhla,687,Rattaphum,2020,0.580837325,83640
43,SO,Songkhla,687,Rattaphum,2021,0.542903999,84249
72,NE,Nakhon Phanom,688,Renu Nakhon,2014,0.393018686,36988
72,NE,Nakhon Phanom,688,Renu Nakhon,2015,0.463521187,37114
72,NE,Nakhon Phanom,688,Renu Nakhon,2016,0.433413424,37424
72,NE,Nakhon Phanom,688,Renu Nakhon,2017,0.613613931,37657
72,NE,Nakhon Phanom,688,Renu Nakhon,2018,0.614879566,35081
72,NE,Nakhon Phanom,688,Renu Nakhon,2019,0.534238699,35180
72,NE,Nakhon Phanom,688,Renu Nakhon,2020,0.674151561,35266
72,NE,Nakhon Phanom,688,Renu Nakhon,2021,0.793190116,35522
59,SO,Nakhon Si Thammarat,689,Ron Phi Pun,2014,0.341288268,111815
59,SO,Nakhon Si Thammarat,689,Ron Phi Pun,2015,0.37760937,117415
59,SO,Nakhon Si Thammarat,689,Ron Phi Pun,2016,0.370197202,117804
59,SO,Nakhon Si Thammarat,689,Ron Phi Pun,2017,0.453374727,115741
59,SO,Nakhon Si Thammarat,689,Ron Phi Pun,2018,0.516660126,119848
59,SO,Nakhon Si Thammarat,689,Ron Phi Pun,2019,0.529588876,113963
59,SO,Nakhon Si Thammarat,689,Ron Phi Pun,2020,0.541249787,114249
59,SO,Nakhon Si Thammarat,689,Ron Phi Pun,2021,0.649104466,111142
20,NE,Kalasin,690,Rong Kham,2014,0.303045864,12348
20,NE,Kalasin,690,Rong Kham,2015,0.351799881,12392
20,NE,Kalasin,690,Rong Kham,2016,0.370053542,12435
20,NE,Kalasin,690,Rong Kham,2017,0.614916205,12468
20,NE,Kalasin,690,Rong Kham,2018,0.625095786,11741
20,NE,Kalasin,690,Rong Kham,2019,0.565469724,11774
20,NE,Kalasin,690,Rong Kham,2020,0.674472638,11803
20,NE,Kalasin,690,Rong Kham,2021,0.793770222,11889
32,NO,Phrae,691,Rong Kwang,2014,0.144280798,50798
32,NO,Phrae,691,Rong Kwang,2015,0.239495644,50873
32,NO,Phrae,691,Rong Kwang,2016,0.279695619,50897
32,NO,Phrae,691,Rong Kwang,2017,0.342649853,50216
32,NO,Phrae,691,Rong Kwang,2018,0.345780928,48654
32,NO,Phrae,691,Rong Kwang,2019,0.418565525,48784
32,NO,Phrae,691,Rong Kwang,2020,0.485688287,48901
32,NO,Phrae,691,Rong Kwang,2021,0.49505903,49258
40,SO,Narathiwat,692,Ruso,2014,0.312769428,64250
40,SO,Narathiwat,692,Ruso,2015,0.320389571,64465
40,SO,Narathiwat,692,Ruso,2016,0.367599344,64680
40,SO,Narathiwat,692,Ruso,2017,0.398398943,64879
40,SO,Narathiwat,692,Ruso,2018,0.404774309,65322
40,SO,Narathiwat,692,Ruso,2019,0.388976571,65498
40,SO,Narathiwat,692,Ruso,2020,0.448733315,65664
40,SO,Narathiwat,692,Ruso,2021,0.564316841,66376
43,SO,Songkhla,694,Saba Yoi,2014,0.131849829,68628
43,SO,Songkhla,694,Saba Yoi,2015,0.232571258,69152
43,SO,Songkhla,694,Saba Yoi,2016,0.264910682,69383
43,SO,Songkhla,694,Saba Yoi,2017,0.305185051,69159
43,SO,Songkhla,694,Saba Yoi,2018,0.313839057,70527
43,SO,Songkhla,694,Saba Yoi,2019,0.295463662,70724
43,SO,Songkhla,694,Saba Yoi,2020,0.374431431,70806
43,SO,Songkhla,694,Saba Yoi,2021,0.40186134,71324
43,SO,Songkhla,695,Sadao,2014,0.57493149,110362
43,SO,Songkhla,695,Sadao,2015,0.593661746,110905
43,SO,Songkhla,695,Sadao,2016,0.654618679,111269
43,SO,Songkhla,695,Sadao,2017,0.766189183,111784
43,SO,Songkhla,695,Sadao,2018,0.821971743,113971
43,SO,Songkhla,695,Sadao,2019,0.797685166,114284
43,SO,Songkhla,695,Sadao,2020,0.91817726,114522
43,SO,Songkhla,695,Sadao,2021,1.000437565,115320
20,NE,Kalasin,696,Sahatsakhan,2014,0.269122335,34249
20,NE,Kalasin,696,Sahatsakhan,2015,0.321159301,34402
20,NE,Kalasin,696,Sahatsakhan,2016,0.385011622,34522
20,NE,Kalasin,696,Sahatsakhan,2017,0.520625479,34643
20,NE,Kalasin,696,Sahatsakhan,2018,0.501278708,33508
20,NE,Kalasin,696,Sahatsakhan,2019,0.489783402,33602
20,NE,Kalasin,696,Sahatsakhan,2020,0.535239746,33684
20,NE,Kalasin,696,Sahatsakhan,2021,0.619331636,33932
57,SO,Pattani,697,Sai Buri,2014,0.708917563,59314
57,SO,Pattani,697,Sai Buri,2015,0.899528704,59515
57,SO,Pattani,697,Sai Buri,2016,0.945097416,59719
57,SO,Pattani,697,Sai Buri,2017,1.063287305,59899
57,SO,Pattani,697,Sai Buri,2018,1.166620837,60766
57,SO,Pattani,697,Sai Buri,2019,1.088120352,60936
57,SO,Pattani,697,Sai Buri,2020,1.295167829,61096
57,SO,Pattani,697,Sai Buri,2021,1.434551651,60380
14,BKK&VIC,Bangkok,698,Sai Mai,2014,19.07156694,84175
14,BKK&VIC,Bangkok,698,Sai Mai,2015,20.72800816,84806
14,BKK&VIC,Bangkok,698,Sai Mai,2016,23.22769253,85137
14,BKK&VIC,Bangkok,698,Sai Mai,2017,24.93849967,85797
14,BKK&VIC,Bangkok,698,Sai Mai,2018,25.69903931,89640
14,BKK&VIC,Bangkok,698,Sai Mai,2019,27.1128392,90208
14,BKK&VIC,Bangkok,698,Sai Mai,2020,26.89903408,90612
14,BKK&VIC,Bangkok,698,Sai Mai,2021,28.56430227,91273
36,NO,Kam Phaeng Phet,700,Sai Ngam,2014,0.091747048,55365
36,NO,Kam Phaeng Phet,700,Sai Ngam,2015,0.152314831,55381
36,NO,Kam Phaeng Phet,700,Sai Ngam,2016,0.119763487,55505
36,NO,Kam Phaeng Phet,700,Sai Ngam,2017,0.201462529,55593
36,NO,Kam Phaeng Phet,700,Sai Ngam,2018,0.228835445,52304
36,NO,Kam Phaeng Phet,700,Sai Ngam,2019,0.237658396,52450
36,NO,Kam Phaeng Phet,700,Sai Ngam,2020,0.267646172,52581
36,NO,Kam Phaeng Phet,700,Sai Ngam,2021,0.5650576,53129
38,BKK&VIC,Nonthaburi,701,Sai Noi,2014,2.922090249,64682
38,BKK&VIC,Nonthaburi,701,Sai Noi,2015,3.254413368,64904
38,BKK&VIC,Nonthaburi,701,Sai Noi,2016,3.37573742,65118
38,BKK&VIC,Nonthaburi,701,Sai Noi,2017,3.73037685,65343
38,BKK&VIC,Nonthaburi,701,Sai Noi,2018,3.968015564,76219
38,BKK&VIC,Nonthaburi,701,Sai Noi,2019,4.10717808,76427
38,BKK&VIC,Nonthaburi,701,Sai Noi,2020,4.377746953,76620
38,BKK&VIC,Nonthaburi,701,Sai Noi,2021,4.652787734,77177
36,NO,Kam Phaeng Phet,702,Sai Thong Watthana,2014,0.154383679,29309
36,NO,Kam Phaeng Phet,702,Sai Thong Watthana,2015,0.233625788,29412
36,NO,Kam Phaeng Phet,702,Sai Thong Watthana,2016,0.194268885,29548
36,NO,Kam Phaeng Phet,702,Sai Thong Watthana,2017,0.250487417,29643
36,NO,Kam Phaeng Phet,702,Sai Thong Watthana,2018,0.276287872,27971
36,NO,Kam Phaeng Phet,702,Sai Thong Watthana,2019,0.264708131,28043
36,NO,Kam Phaeng Phet,702,Sai Thong Watthana,2020,0.349712699,28107
36,NO,Kam Phaeng Phet,702,Sai Thong Watthana,2021,0.50278502,28276
73,WE,Kanchanaburi,703,Sai Yok,2014,0.042130506,20459
73,WE,Kanchanaburi,703,Sai Yok,2015,0.060679087,20533
73,WE,Kanchanaburi,703,Sai Yok,2016,0.069417344,20605
73,WE,Kanchanaburi,703,Sai Yok,2017,0.085141303,20668
73,WE,Kanchanaburi,703,Sai Yok,2018,0.093580022,20249
73,WE,Kanchanaburi,703,Sai Yok,2019,0.090171022,20342
73,WE,Kanchanaburi,703,Sai Yok,2020,0.10157064,20404
73,WE,Kanchanaburi,703,Sai Yok,2021,0.121274463,20557
48,WE,Suphan Buri,707,Sam Chuk,2014,0.681360269,56022
48,WE,Suphan Buri,707,Sam Chuk,2015,0.816646847,56218
48,WE,Suphan Buri,707,Sam Chuk,2016,0.885081199,56400
48,WE,Suphan Buri,707,Sam Chuk,2017,1.127425044,56576
48,WE,Suphan Buri,707,Sam Chuk,2018,1.123453615,55916
48,WE,Suphan Buri,707,Sam Chuk,2019,1.104415826,56072
48,WE,Suphan Buri,707,Sam Chuk,2020,1.19119069,56206
48,WE,Suphan Buri,707,Sam Chuk,2021,1.47433583,56617
58,BKK&VIC,Pathum Thani,708,Sam Khok,2014,7.347189228,87827
58,BKK&VIC,Pathum Thani,708,Sam Khok,2015,8.159316035,88695
58,BKK&VIC,Pathum Thani,708,Sam Khok,2016,7.847216603,88991
58,BKK&VIC,Pathum Thani,708,Sam Khok,2017,7.822636397,89253
58,BKK&VIC,Pathum Thani,708,Sam Khok,2018,7.76810161,98883
58,BKK&VIC,Pathum Thani,708,Sam Khok,2019,7.833249505,99157
58,BKK&VIC,Pathum Thani,708,Sam Khok,2020,7.783518779,99687
58,BKK&VIC,Pathum Thani,708,Sam Khok,2021,8.229310598,100412
54,NO,Phichit,709,Sam Ngam,2014,0.236638476,40251
54,NO,Phichit,709,Sam Ngam,2015,0.309238497,40825
54,NO,Phichit,709,Sam Ngam,2016,0.33013528,41619
54,NO,Phichit,709,Sam Ngam,2017,0.415433962,42361
54,NO,Phichit,709,Sam Ngam,2018,0.441028399,41287
54,NO,Phichit,709,Sam Ngam,2019,0.445379419,41408
54,NO,Phichit,709,Sam Ngam,2020,0.517575998,41523
54,NO,Phichit,709,Sam Ngam,2021,0.657344248,41787
26,NO,Tak,710,Sam Ngao,2014,0.037497021,38179
26,NO,Tak,710,Sam Ngao,2015,0.045445965,38393
26,NO,Tak,710,Sam Ngao,2016,0.041876534,38518
26,NO,Tak,710,Sam Ngao,2017,0.068591659,38624
26,NO,Tak,710,Sam Ngao,2018,0.071786618,36107
26,NO,Tak,710,Sam Ngao,2019,0.079441354,36212
26,NO,Tak,710,Sam Ngao,2020,0.083656907,36267
26,NO,Tak,710,Sam Ngao,2021,0.084703986,36528
27,BKK&VIC,Nakhon Pathom,711,Sam Phran,2014,6.618836646,204049
27,BKK&VIC,Nakhon Pathom,711,Sam Phran,2015,7.073339526,204761
27,BKK&VIC,Nakhon Pathom,711,Sam Phran,2016,7.538135275,205435
27,BKK&VIC,Nakhon Pathom,711,Sam Phran,2017,8.246427277,206080
27,BKK&VIC,Nakhon Pathom,711,Sam Phran,2018,8.217139308,235214
27,BKK&VIC,Nakhon Pathom,711,Sam Phran,2019,8.722568174,235854
27,BKK&VIC,Nakhon Pathom,711,Sam Phran,2020,8.895414442,236442
27,BKK&VIC,Nakhon Pathom,711,Sam Phran,2021,9.385742712,238170
45,CE,Ang Thong,714,Samko,2014,0.737602913,16671
45,CE,Ang Thong,714,Samko,2015,0.819282078,16729
45,CE,Ang Thong,714,Samko,2016,0.859088651,16784
45,CE,Ang Thong,714,Samko,2017,0.990930248,16834
45,CE,Ang Thong,714,Samko,2018,1.068502675,16729
45,CE,Ang Thong,714,Samko,2019,1.290034282,16775
45,CE,Ang Thong,714,Samko,2020,1.498637677,16724
45,CE,Ang Thong,714,Samko,2021,1.826604504,16847
65,NO,Chiang Mai,715,Samoeng,2014,0.024741996,24578
65,NO,Chiang Mai,715,Samoeng,2015,0.027796705,24218
65,NO,Chiang Mai,715,Samoeng,2016,0.024244875,24312
65,NO,Chiang Mai,715,Samoeng,2017,0.039486847,24214
65,NO,Chiang Mai,715,Samoeng,2018,0.044002213,23072
65,NO,Chiang Mai,715,Samoeng,2019,0.060029044,23124
65,NO,Chiang Mai,715,Samoeng,2020,0.082705523,23176
65,NO,Chiang Mai,715,Samoeng,2021,0.067525486,23346
14,BKK&VIC,Bangkok,716,Samphantawong,2014,64.29400888,33062
14,BKK&VIC,Bangkok,716,Samphantawong,2015,62.09527687,33176
14,BKK&VIC,Bangkok,716,Samphantawong,2016,64.44191076,33286
14,BKK&VIC,Bangkok,716,Samphantawong,2017,67.70653592,33390
14,BKK&VIC,Bangkok,716,Samphantawong,2018,67.28077079,34648
14,BKK&VIC,Bangkok,716,Samphantawong,2019,74.38613588,34743
14,BKK&VIC,Bangkok,716,Samphantawong,2020,73.66248635,34831
14,BKK&VIC,Bangkok,716,Samphantawong,2021,83.29867216,35085
41,NE,Ubon Ratchathani,717,Samrong,2014,0.051888719,51855
41,NE,Ubon Ratchathani,717,Samrong,2015,0.095616475,52028
41,NE,Ubon Ratchathani,717,Samrong,2016,0.082353656,52195
41,NE,Ubon Ratchathani,717,Samrong,2017,0.160603099,52352
41,NE,Ubon Ratchathani,717,Samrong,2018,0.158207299,49360
41,NE,Ubon Ratchathani,717,Samrong,2019,0.213475596,49496
41,NE,Ubon Ratchathani,717,Samrong,2020,0.287187961,49619
41,NE,Ubon Ratchathani,717,Samrong,2021,0.414372418,49985
5,NE,Surin,718,Samrong Thap,2014,0.113047591,45776
5,NE,Surin,718,Samrong Thap,2015,0.148065095,45932
5,NE,Surin,718,Samrong Thap,2016,0.16141428,46081
5,NE,Surin,718,Samrong Thap,2017,0.22951783,46225
5,NE,Surin,718,Samrong Thap,2018,0.232393129,44257
5,NE,Surin,718,Samrong Thap,2019,0.226183833,44376
5,NE,Surin,718,Samrong Thap,2020,0.284245127,44487
5,NE,Surin,718,Samrong Thap,2021,0.331571905,44808
65,NO,Chiang Mai,719,San Kamphaeng,2014,1.905362753,105628
65,NO,Chiang Mai,719,San Kamphaeng,2015,2.160056498,106223
65,NO,Chiang Mai,719,San Kamphaeng,2016,2.021832355,106203
65,NO,Chiang Mai,719,San Kamphaeng,2017,2.31652283,107262
65,NO,Chiang Mai,719,San Kamphaeng,2018,2.4212732,102204
65,NO,Chiang Mai,719,San Kamphaeng,2019,2.522379344,101568
65,NO,Chiang Mai,719,San Kamphaeng,2020,2.664107364,101468
65,NO,Chiang Mai,719,San Kamphaeng,2021,2.999053249,102186
65,NO,Chiang Mai,720,San Pa Tong,2014,1.510791219,86199
65,NO,Chiang Mai,720,San Pa Tong,2015,1.731115599,86155
65,NO,Chiang Mai,720,San Pa Tong,2016,1.745835879,86526
65,NO,Chiang Mai,720,San Pa Tong,2017,2.280536244,86841
65,NO,Chiang Mai,720,San Pa Tong,2018,2.477057938,82922
65,NO,Chiang Mai,720,San Pa Tong,2019,2.558724374,83145
65,NO,Chiang Mai,720,San Pa Tong,2020,2.640440008,83339
65,NO,Chiang Mai,720,San Pa Tong,2021,2.750284696,83948
65,NO,Chiang Mai,721,San Sai,2014,2.437246,100360
65,NO,Chiang Mai,721,San Sai,2015,2.704578508,100170
65,NO,Chiang Mai,721,San Sai,2016,2.646261704,100442
65,NO,Chiang Mai,721,San Sai,2017,2.919505132,100702
65,NO,Chiang Mai,721,San Sai,2018,2.937658121,95883
65,NO,Chiang Mai,721,San Sai,2019,3.040543182,96293
65,NO,Chiang Mai,721,San Sai,2020,3.215286473,96503
65,NO,Chiang Mai,721,San Sai,2021,3.308309318,97210
4,EA,Chachoengsao,722,Sanam Chaikhet,2014,0.105741399,70667
4,EA,Chachoengsao,722,Sanam Chaikhet,2015,0.142970111,70923
4,EA,Chachoengsao,722,Sanam Chaikhet,2016,0.178400133,71097
4,EA,Chachoengsao,722,Sanam Chaikhet,2017,0.259177119,71192
4,EA,Chachoengsao,722,Sanam Chaikhet,2018,0.279652095,78743
4,EA,Chachoengsao,722,Sanam Chaikhet,2019,0.304488544,79026
4,EA,Chachoengsao,722,Sanam Chaikhet,2020,0.330790196,79276
4,EA,Chachoengsao,722,Sanam Chaikhet,2021,0.447371859,79865
13,NE,Nong Khai,723,Sang Khom,2014,0.094612414,23401
13,NE,Nong Khai,723,Sang Khom,2015,0.125321746,23466
13,NE,Nong Khai,723,Sang Khom,2016,0.120833903,23582
13,NE,Nong Khai,723,Sang Khom,2017,0.182114354,23719
13,NE,Nong Khai,723,Sang Khom,2018,0.208656459,22253
13,NE,Nong Khai,723,Sang Khom,2019,0.188949226,22314
13,NE,Nong Khai,723,Sang Khom,2020,0.216198236,22369
13,NE,Nong Khai,723,Sang Khom,2021,0.258094269,22533
23,NE,Udon Thani,723,Sang Khom,2014,0.09573645,23401
23,NE,Udon Thani,723,Sang Khom,2015,0.121365495,23466
23,NE,Udon Thani,723,Sang Khom,2016,0.118947054,23582
23,NE,Udon Thani,723,Sang Khom,2017,0.188641216,23719
23,NE,Udon Thani,723,Sang Khom,2018,0.190486963,22253
23,NE,Udon Thani,723,Sang Khom,2019,0.174660968,22314
23,NE,Udon Thani,723,Sang Khom,2020,0.225329164,22369
23,NE,Udon Thani,723,Sang Khom,2021,0.248554497,22533
5,NE,Surin,724,Sangkha,2014,0.129242348,114866
5,NE,Surin,724,Sangkha,2015,0.13146921,115210
5,NE,Surin,724,Sangkha,2016,0.124581194,115595
5,NE,Surin,724,Sangkha,2017,0.195347819,116251
5,NE,Surin,724,Sangkha,2018,0.329581215,111163
5,NE,Surin,724,Sangkha,2019,0.395060688,111472
5,NE,Surin,724,Sangkha,2020,0.401224768,111736
5,NE,Surin,724,Sangkha,2021,0.45501829,112579
73,WE,Kanchanaburi,725,Sangkhla Buri,2014,0.028525423,33895
73,WE,Kanchanaburi,725,Sangkhla Buri,2015,0.037300276,34046
73,WE,Kanchanaburi,725,Sangkhla Buri,2016,0.034253086,34069
73,WE,Kanchanaburi,725,Sangkhla Buri,2017,0.035658071,35048
73,WE,Kanchanaburi,725,Sangkhla Buri,2018,0.044997902,33607
73,WE,Kanchanaburi,725,Sangkhla Buri,2019,0.037617522,33713
73,WE,Kanchanaburi,725,Sangkhla Buri,2020,0.04477829,33795
73,WE,Kanchanaburi,725,Sangkhla Buri,2021,0.044610904,34122
66,CE,Chai Nat,727,Sankha Buri,2014,0.488090165,62480
66,CE,Chai Nat,727,Sankha Buri,2015,0.602850342,62698
66,CE,Chai Nat,727,Sankha Buri,2016,0.691388581,62907
66,CE,Chai Nat,727,Sankha Buri,2017,0.840416531,63090
66,CE,Chai Nat,727,Sankha Buri,2018,0.881241485,63368
66,CE,Chai Nat,727,Sankha Buri,2019,0.931339822,63538
66,CE,Chai Nat,727,Sankha Buri,2020,1.083189077,63716
66,CE,Chai Nat,727,Sankha Buri,2021,1.359091248,64181
5,NE,Surin,728,Sanom,2014,0.181439118,38430
