id,region,province,district,year,district_meansol
46,NE,Maha Sarakham,Na Chuak,2015,0.180841858
46,NE,Maha Sarakham,Na Chuak,2016,0.170855048
46,NE,Maha Sarakham,Na Chuak,2017,0.266487472
46,NE,Maha Sarakham,Na Chuak,2018,0.280672185
46,NE,Maha Sarakham,Na Chuak,2019,0.276774976
46,NE,Maha Sarakham,Na Chuak,2020,0.32027555
46,NE,Maha Sarakham,Na Chuak,2021,0.376168419
52,EA,Prachin Buri,Na Di,2014,0.180778015
52,EA,Prachin Buri,Na Di,2015,0.199114518
52,EA,Prachin Buri,Na Di,2016,0.219801643
52,EA,Prachin Buri,Na Di,2017,0.255228176
52,EA,Prachin Buri,Na Di,2018,0.26624212
52,EA,Prachin Buri,Na Di,2019,0.330035209
52,EA,Prachin Buri,Na Di,2020,0.349605355
52,EA,Prachin Buri,Na Di,2021,0.346084513
16,NE,Loei,Na Duang,2014,0.045209586
16,NE,Loei,Na Duang,2015,0.06333898
16,NE,Loei,Na Duang,2016,0.064663724
16,NE,Loei,Na Duang,2017,0.088647999
16,NE,Loei,Na Duang,2018,0.077815847
16,NE,Loei,Na Duang,2019,0.07521506
16,NE,Loei,Na Duang,2020,0.092063706
16,NE,Loei,Na Duang,2021,0.120084181
46,NE,Maha Sarakham,Na Dun,2014,0.14189298
46,NE,Maha Sarakham,Na Dun,2015,0.236634899
46,NE,Maha Sarakham,Na Dun,2016,0.262166472
46,NE,Maha Sarakham,Na Dun,2017,0.409827776
46,NE,Maha Sarakham,Na Dun,2018,0.447490252
46,NE,Maha Sarakham,Na Dun,2019,0.455567743
46,NE,Maha Sarakham,Na Dun,2020,0.504269155
46,NE,Maha Sarakham,Na Dun,2021,0.56818413
16,NE,Loei,Na Haeo,2014,0.017492685
16,NE,Loei,Na Haeo,2015,0.020337175
16,NE,Loei,Na Haeo,2016,0.033278213
16,NE,Loei,Na Haeo,2017,0.058058577
16,NE,Loei,Na Haeo,2018,0.058346413
16,NE,Loei,Na Haeo,2019,0.05195906
16,NE,Loei,Na Haeo,2020,0.058845495
16,NE,Loei,Na Haeo,2021,0.082706881
72,NE,Nakhon Phanom,Na Kae,2014,0.247557727
72,NE,Nakhon Phanom,Na Kae,2015,0.2736118
72,NE,Nakhon Phanom,Na Kae,2016,0.272876987
72,NE,Nakhon Phanom,Na Kae,2017,0.364935133
72,NE,Nakhon Phanom,Na Kae,2018,0.371443326
72,NE,Nakhon Phanom,Na Kae,2019,0.321517568
72,NE,Nakhon Phanom,Na Kae,2020,0.403834614
72,NE,Nakhon Phanom,Na Kae,2021,0.485875932
3,NE,Nongbua Lamphu,Na Klang,2014,0.304292236
3,NE,Nongbua Lamphu,Na Klang,2015,0.335011477
3,NE,Nongbua Lamphu,Na Klang,2016,0.277944799
3,NE,Nongbua Lamphu,Na Klang,2017,0.428460696
3,NE,Nongbua Lamphu,Na Klang,2018,0.469293387
3,NE,Nongbua Lamphu,Na Klang,2019,0.493703595
3,NE,Nongbua Lamphu,Na Klang,2020,0.575082119
3,NE,Nongbua Lamphu,Na Klang,2021,0.612386692
43,SO,Songkhla,Na Mom,2014,0.654992256
43,SO,Songkhla,Na Mom,2015,0.782570579
43,SO,Songkhla,Na Mom,2016,0.798273316
43,SO,Songkhla,Na Mom,2017,1.032915409
43,SO,Songkhla,Na Mom,2018,1.078209273
43,SO,Songkhla,Na Mom,2019,1.231330284
43,SO,Songkhla,Na Mom,2020,1.39116562
43,SO,Songkhla,Na Mom,2021,1.590273651
20,NE,Kalasin,Na Mon,2014,0.262046509
20,NE,Kalasin,Na Mon,2015,0.285196646
20,NE,Kalasin,Na Mon,2016,0.30017955
20,NE,Kalasin,Na Mon,2017,0.40520329
20,NE,Kalasin,Na Mon,2018,0.424250236
20,NE,Kalasin,Na Mon,2019,0.417819854
20,NE,Kalasin,Na Mon,2020,0.495690764
20,NE,Kalasin,Na Mon,2021,0.583151556
70,NO,Nan,Na Mun,2014,0.013356243
70,NO,Nan,Na Mun,2015,0.018296291
70,NO,Nan,Na Mun,2016,0.014917457
70,NO,Nan,Na Mun,2017,0.022743634
70,NO,Nan,Na Mun,2018,0.021299016
70,NO,Nan,Na Mun,2019,0.027329363
70,NO,Nan,Na Mun,2020,0.045553032
70,NO,Nan,Na Mun,2021,0.045324015
70,NO,Nan,Na Noi,2014,0.034421992
70,NO,Nan,Na Noi,2015,0.039971902
70,NO,Nan,Na Noi,2016,0.037604903
70,NO,Nan,Na Noi,2017,0.066451769
70,NO,Nan,Na Noi,2018,0.066782271
70,NO,Nan,Na Noi,2019,0.081706185
70,NO,Nan,Na Noi,2020,0.093538727
70,NO,Nan,Na Noi,2021,0.115096814
35,NE,Buri Ram,Na Pho,2014,0.180565762
35,NE,Buri Ram,Na Pho,2015,0.219870398
35,NE,Buri Ram,Na Pho,2016,0.242590925
35,NE,Buri Ram,Na Pho,2017,0.364175154
35,NE,Buri Ram,Na Pho,2018,0.408367421
35,NE,Buri Ram,Na Pho,2019,0.409805669
35,NE,Buri Ram,Na Pho,2020,0.573518501
35,NE,Buri Ram,Na Pho,2021,0.658390646
43,SO,Songkhla,Na Thawi,2014,0.270045269
43,SO,Songkhla,Na Thawi,2015,0.279702449
43,SO,Songkhla,Na Thawi,2016,0.341706854
43,SO,Songkhla,Na Thawi,2017,0.447385599
43,SO,Songkhla,Na Thawi,2018,0.48401333
43,SO,Songkhla,Na Thawi,2019,0.512457245
43,SO,Songkhla,Na Thawi,2020,0.59016977
43,SO,Songkhla,Na Thawi,2021,0.610548857
72,NE,Nakhon Phanom,Na Thom,2014,0.025641496
72,NE,Nakhon Phanom,Na Thom,2015,0.030842393
72,NE,Nakhon Phanom,Na Thom,2016,0.019544611
72,NE,Nakhon Phanom,Na Thom,2017,0.073647087
72,NE,Nakhon Phanom,Na Thom,2018,0.063609341
72,NE,Nakhon Phanom,Na Thom,2019,0.057835566
72,NE,Nakhon Phanom,Na Thom,2020,0.149381718
72,NE,Nakhon Phanom,Na Thom,2021,0.249431341
72,NE,Nakhon Phanom,Na Wa,2014,0.152212065
72,NE,Nakhon Phanom,Na Wa,2015,0.197154298
72,NE,Nakhon Phanom,Na Wa,2016,0.158310615
72,NE,Nakhon Phanom,Na Wa,2017,0.260861994
72,NE,Nakhon Phanom,Na Wa,2018,0.270195889
72,NE,Nakhon Phanom,Na Wa,2019,0.254244545
72,NE,Nakhon Phanom,Na Wa,2020,0.331571129
72,NE,Nakhon Phanom,Na Wa,2021,0.414327361
3,NE,Nongbua Lamphu,Na Wang,2014,0.156203242
3,NE,Nongbua Lamphu,Na Wang,2015,0.183693174
3,NE,Nongbua Lamphu,Na Wang,2016,0.165205962
3,NE,Nongbua Lamphu,Na Wang,2017,0.245143061
3,NE,Nongbua Lamphu,Na Wang,2018,0.289708835
3,NE,Nongbua Lamphu,Na Wang,2019,0.256763455
3,NE,Nongbua Lamphu,Na Wang,2020,0.258412002
3,NE,Nongbua Lamphu,Na Wang,2021,0.313017897
47,SO,Trang,Na Yong,2014,0.472099036
47,SO,Trang,Na Yong,2015,0.530246224
47,SO,Trang,Na Yong,2016,0.53008637
47,SO,Trang,Na Yong,2017,0.670495299
47,SO,Trang,Na Yong,2018,0.741373858
47,SO,Trang,Na Yong,2019,0.755934242
47,SO,Trang,Na Yong,2020,0.834997292
47,SO,Trang,Na Yong,2021,0.990843962
23,NE,Udon Thani,Na Yung,2014,0.06149828
23,NE,Udon Thani,Na Yung,2015,0.101616072
23,NE,Udon Thani,Na Yung,2016,0.073787285
23,NE,Udon Thani,Na Yung,2017,0.133229351
23,NE,Udon Thani,Na Yung,2018,0.150692217
23,NE,Udon Thani,Na Yung,2019,0.134526899
23,NE,Udon Thani,Na Yung,2020,0.18835984
23,NE,Udon Thani,Na Yung,2021,0.220750893
27,BKK&VIC,Nakhon Pathom,Nakhon Chaisi,2014,3.417161719
27,BKK&VIC,Nakhon Pathom,Nakhon Chaisi,2015,3.767289616
27,BKK&VIC,Nakhon Pathom,Nakhon Chaisi,2016,4.035520534
27,BKK&VIC,Nakhon Pathom,Nakhon Chaisi,2017,4.129504709
27,BKK&VIC,Nakhon Pathom,Nakhon Chaisi,2018,4.338644394
27,BKK&VIC,Nakhon Pathom,Nakhon Chaisi,2019,4.563581049
27,BKK&VIC,Nakhon Pathom,Nakhon Chaisi,2020,4.617033455
27,BKK&VIC,Nakhon Pathom,Nakhon Chaisi,2021,4.737910945
53,CE,Phra Nakhon Sri Ayuthaya,Nakhon Luang,2014,2.854758332
53,CE,Phra Nakhon Sri Ayuthaya,Nakhon Luang,2015,3.016901371
53,CE,Phra Nakhon Sri Ayuthaya,Nakhon Luang,2016,3.317294717
53,CE,Phra Nakhon Sri Ayuthaya,Nakhon Luang,2017,3.39908877
53,CE,Phra Nakhon Sri Ayuthaya,Nakhon Luang,2018,3.321309078
53,CE,Phra Nakhon Sri Ayuthaya,Nakhon Luang,2019,3.992094969
53,CE,Phra Nakhon Sri Ayuthaya,Nakhon Luang,2020,4.21911403
53,CE,Phra Nakhon Sri Ayuthaya,Nakhon Luang,2021,4.451076373
21,NO,Phitsanulok,Nakhon Thai,2014,0.034502506
21,NO,Phitsanulok,Nakhon Thai,2015,0.048774913
21,NO,Phitsanulok,Nakhon Thai,2016,0.050985659
21,NO,Phitsanulok,Nakhon Thai,2017,0.077809709
21,NO,Phitsanulok,Nakhon Thai,2018,0.078883725
21,NO,Phitsanulok,Nakhon Thai,2019,0.091444901
21,NO,Phitsanulok,Nakhon Thai,2020,0.104814115
21,NO,Phitsanulok,Nakhon Thai,2021,0.107263885
12,NE,Si Sa Ket,Nam Kliang,2014,0.077408065
12,NE,Si Sa Ket,Nam Kliang,2015,0.088359489
12,NE,Si Sa Ket,Nam Kliang,2016,0.07352147
12,NE,Si Sa Ket,Nam Kliang,2017,0.132320521
12,NE,Si Sa Ket,Nam Kliang,2018,0.140515209
12,NE,Si Sa Ket,Nam Kliang,2019,0.133689806
12,NE,Si Sa Ket,Nam Kliang,2020,0.178887669
12,NE,Si Sa Ket,Nam Kliang,2021,0.221685087
10,NO,Phetchabun,Nam Nao,2014,0.057880208
10,NO,Phetchabun,Nam Nao,2015,0.060825292
10,NO,Phetchabun,Nam Nao,2016,0.063102675
10,NO,Phetchabun,Nam Nao,2017,0.072622439
10,NO,Phetchabun,Nam Nao,2018,0.06890222
10,NO,Phetchabun,Nam Nao,2019,0.074208643
10,NO,Phetchabun,Nam Nao,2020,0.085418684
10,NO,Phetchabun,Nam Nao,2021,0.080506734
34,NO,Uttaradit,Nam Pat,2014,0.032419735
34,NO,Uttaradit,Nam Pat,2015,0.035755725
34,NO,Uttaradit,Nam Pat,2016,0.035752767
34,NO,Uttaradit,Nam Pat,2017,0.071815248
34,NO,Uttaradit,Nam Pat,2018,0.078920493
34,NO,Uttaradit,Nam Pat,2019,0.086428612
34,NO,Uttaradit,Nam Pat,2020,0.086449624
34,NO,Uttaradit,Nam Pat,2021,0.097038818
15,NE,Khon Kaen,Nam Phong,2014,0.726512075
15,NE,Khon Kaen,Nam Phong,2015,0.768035944
15,NE,Khon Kaen,Nam Phong,2016,0.762738682
15,NE,Khon Kaen,Nam Phong,2017,0.940331806
15,NE,Khon Kaen,Nam Phong,2018,1.044098146
15,NE,Khon Kaen,Nam Phong,2019,1.040218277
15,NE,Khon Kaen,Nam Phong,2020,1.1262281
15,NE,Khon Kaen,Nam Phong,2021,1.157655999
23,NE,Udon Thani,Nam Som,2014,0.11863683
23,NE,Udon Thani,Nam Som,2015,0.158525293
23,NE,Udon Thani,Nam Som,2016,0.145253016
23,NE,Udon Thani,Nam Som,2017,0.201693609
23,NE,Udon Thani,Nam Som,2018,0.195220087
23,NE,Udon Thani,Nam Som,2019,0.161838693
23,NE,Udon Thani,Nam Som,2020,0.192350532
23,NE,Udon Thani,Nam Som,2021,0.235503762
41,NE,Ubon Ratchathani,Nam Yun,2014,0.071134568
41,NE,Ubon Ratchathani,Nam Yun,2015,0.093659709
41,NE,Ubon Ratchathani,Nam Yun,2016,0.08416958
41,NE,Ubon Ratchathani,Nam Yun,2017,0.139998485
41,NE,Ubon Ratchathani,Nam Yun,2018,0.139575019
41,NE,Ubon Ratchathani,Nam Yun,2019,0.13917714
41,NE,Ubon Ratchathani,Nam Yun,2020,0.149592458
41,NE,Ubon Ratchathani,Nam Yun,2021,0.17051082
35,NE,Buri Ram,Nang Rong,2014,0.222979232
35,NE,Buri Ram,Nang Rong,2015,0.268086748
35,NE,Buri Ram,Nang Rong,2016,0.32298904
35,NE,Buri Ram,Nang Rong,2017,0.404064705
35,NE,Buri Ram,Nang Rong,2018,0.46580988
35,NE,Buri Ram,Nang Rong,2019,0.495978544
35,NE,Buri Ram,Nang Rong,2020,0.549156725
35,NE,Buri Ram,Nang Rong,2021,0.629782489
37,NO,Lampang,Ngao,2014,0.05090558
37,NO,Lampang,Ngao,2015,0.06184509
37,NO,Lampang,Ngao,2016,0.070579647
37,NO,Lampang,Ngao,2017,0.125037424
37,NO,Lampang,Ngao,2018,0.171251715
37,NO,Lampang,Ngao,2019,0.166608615
37,NO,Lampang,Ngao,2020,0.19505603
37,NO,Lampang,Ngao,2021,0.21115546
61,NE,Mukdahan,Nikhom Kham Soi,2014,0.108142398
61,NE,Mukdahan,Nikhom Kham Soi,2015,0.136592216
61,NE,Mukdahan,Nikhom Kham Soi,2016,0.16422518
61,NE,Mukdahan,Nikhom Kham Soi,2017,0.250216458
61,NE,Mukdahan,Nikhom Kham Soi,2018,0.288571621
61,NE,Mukdahan,Nikhom Kham Soi,2019,0.301974345
61,NE,Mukdahan,Nikhom Kham Soi,2020,0.381473388
61,NE,Mukdahan,Nikhom Kham Soi,2021,0.448555487
24,NE,Sakon Nakhon,Nikhom Nam Un,2014,0.042195052
24,NE,Sakon Nakhon,Nikhom Nam Un,2015,0.04996212
24,NE,Sakon Nakhon,Nikhom Nam Un,2016,0.045901345
24,NE,Sakon Nakhon,Nikhom Nam Un,2017,0.100690877
24,NE,Sakon Nakhon,Nikhom Nam Un,2018,0.106427898
24,NE,Sakon Nakhon,Nikhom Nam Un,2019,0.091448482
24,NE,Sakon Nakhon,Nikhom Nam Un,2020,0.127977754
24,NE,Sakon Nakhon,Nikhom Nam Un,2021,0.173932256
21,NO,Phitsanulok,Noen Maprang,2014,0.052633215
21,NO,Phitsanulok,Noen Maprang,2015,0.066766845
21,NO,Phitsanulok,Noen Maprang,2016,0.071288986
21,NO,Phitsanulok,Noen Maprang,2017,0.103885899
21,NO,Phitsanulok,Noen Maprang,2018,0.109097781
21,NO,Phitsanulok,Noen Maprang,2019,0.116593411
21,NO,Phitsanulok,Noen Maprang,2020,0.115594839
21,NO,Phitsanulok,Noen Maprang,2021,0.137223145
9,NE,Chaiyaphum,Noen Sa-Nga,2014,0.091066494
9,NE,Chaiyaphum,Noen Sa-Nga,2015,0.114164007
9,NE,Chaiyaphum,Noen Sa-Nga,2016,0.123827254
9,NE,Chaiyaphum,Noen Sa-Nga,2017,0.179205421
9,NE,Chaiyaphum,Noen Sa-Nga,2018,0.187072932
9,NE,Chaiyaphum,Noen Sa-Nga,2019,0.201723056
9,NE,Chaiyaphum,Noen Sa-Nga,2020,0.276253583
9,NE,Chaiyaphum,Noen Sa-Nga,2021,0.348671602
6,NE,Nakhon Ratchasima,Non Daeng,2014,0.268772177
6,NE,Nakhon Ratchasima,Non Daeng,2015,0.336502774
6,NE,Nakhon Ratchasima,Non Daeng,2016,0.340765973
6,NE,Nakhon Ratchasima,Non Daeng,2017,0.461323538
6,NE,Nakhon Ratchasima,Non Daeng,2018,0.487036394
6,NE,Nakhon Ratchasima,Non Daeng,2019,0.498440371
6,NE,Nakhon Ratchasima,Non Daeng,2020,0.550182098
6,NE,Nakhon Ratchasima,Non Daeng,2021,0.692240509
35,NE,Buri Ram,Non Din Daeng,2014,0.06526996
35,NE,Buri Ram,Non Din Daeng,2015,0.076855223
35,NE,Buri Ram,Non Din Daeng,2016,0.086947424
35,NE,Buri Ram,Non Din Daeng,2017,0.121463808
35,NE,Buri Ram,Non Din Daeng,2018,0.115947116
35,NE,Buri Ram,Non Din Daeng,2019,0.109110041
35,NE,Buri Ram,Non Din Daeng,2020,0.109431434
35,NE,Buri Ram,Non Din Daeng,2021,0.112295241
12,NE,Si Sa Ket,Non Khun,2014,0.064655145
12,NE,Si Sa Ket,Non Khun,2015,0.080149616
12,NE,Si Sa Ket,Non Khun,2016,0.083887389
12,NE,Si Sa Ket,Non Khun,2017,0.154329566
12,NE,Si Sa Ket,Non Khun,2018,0.177339331
12,NE,Si Sa Ket,Non Khun,2019,0.185242992
12,NE,Si Sa Ket,Non Khun,2020,0.254261028
12,NE,Si Sa Ket,Non Khun,2021,0.42213107
23,NE,Udon Thani,Non Sa-at,2014,0.237573461
23,NE,Udon Thani,Non Sa-at,2015,0.383163937
23,NE,Udon Thani,Non Sa-at,2016,0.235049711
23,NE,Udon Thani,Non Sa-at,2017,0.317576372
23,NE,Udon Thani,Non Sa-at,2018,0.349345894
23,NE,Udon Thani,Non Sa-at,2019,0.34754298
23,NE,Udon Thani,Non Sa-at,2020,0.410195228
23,NE,Udon Thani,Non Sa-at,2021,0.425010461
3,NE,Nongbua Lamphu,Non Sang,2014,0.077867884
3,NE,Nongbua Lamphu,Non Sang,2015,0.115762678
3,NE,Nongbua Lamphu,Non Sang,2016,0.116739908
3,NE,Nongbua Lamphu,Non Sang,2017,0.182394303
3,NE,Nongbua Lamphu,Non Sang,2018,0.188193552
3,NE,Nongbua Lamphu,Non Sang,2019,0.17795884
3,NE,Nongbua Lamphu,Non Sang,2020,0.227560715
3,NE,Nongbua Lamphu,Non Sang,2021,0.291505064
6,NE,Nakhon Ratchasima,Non Sung,2014,0.358718956
6,NE,Nakhon Ratchasima,Non Sung,2015,0.423703205
6,NE,Nakhon Ratchasima,Non Sung,2016,0.452772525
6,NE,Nakhon Ratchasima,Non Sung,2017,0.533005313
6,NE,Nakhon Ratchasima,Non Sung,2018,0.575010908
6,NE,Nakhon Ratchasima,Non Sung,2019,0.781284332
6,NE,Nakhon Ratchasima,Non Sung,2020,0.966529805
6,NE,Nakhon Ratchasima,Non Sung,2021,1.061540843
35,NE,Buri Ram,Non Suwan,2014,0.061107168
35,NE,Buri Ram,Non Suwan,2015,0.078368457
35,NE,Buri Ram,Non Suwan,2016,0.097033235
35,NE,Buri Ram,Non Suwan,2017,0.189412442
35,NE,Buri Ram,Non Suwan,2018,0.252248044
35,NE,Buri Ram,Non Suwan,2019,0.272729202
35,NE,Buri Ram,Non Suwan,2020,0.369699898
35,NE,Buri Ram,Non Suwan,2021,0.447826138
6,NE,Nakhon Ratchasima,Non Thai,2014,0.266230923
6,NE,Nakhon Ratchasima,Non Thai,2015,0.314380624
6,NE,Nakhon Ratchasima,Non Thai,2016,0.33040097
6,NE,Nakhon Ratchasima,Non Thai,2017,0.401770033
6,NE,Nakhon Ratchasima,Non Thai,2018,0.433538784
6,NE,Nakhon Ratchasima,Non Thai,2019,0.470457981
6,NE,Nakhon Ratchasima,Non Thai,2020,0.557448607
6,NE,Nakhon Ratchasima,Non Thai,2021,0.562716936
2,NO,Nakhon Sawan,Nong Bua,2014,0.186817429
2,NO,Nakhon Sawan,Nong Bua,2015,0.224066565
2,NO,Nakhon Sawan,Nong Bua,2016,0.219512302
2,NO,Nakhon Sawan,Nong Bua,2017,0.309652248
2,NO,Nakhon Sawan,Nong Bua,2018,0.359830975
2,NO,Nakhon Sawan,Nong Bua,2019,0.386208256
2,NO,Nakhon Sawan,Nong Bua,2020,0.417096326
2,NO,Nakhon Sawan,Nong Bua,2021,0.490894841
9,NE,Chaiyaphum,Nong Bua Daeng,2014,0.080489753
9,NE,Chaiyaphum,Nong Bua Daeng,2015,0.066029842
9,NE,Chaiyaphum,Nong Bua Daeng,2016,0.080306968
9,NE,Chaiyaphum,Nong Bua Daeng,2017,0.112495633
9,NE,Chaiyaphum,Nong Bua Daeng,2018,0.113161275
9,NE,Chaiyaphum,Nong Bua Daeng,2019,0.117205152
9,NE,Chaiyaphum,Nong Bua Daeng,2020,0.112845862
9,NE,Chaiyaphum,Nong Bua Daeng,2021,0.136778631
9,NE,Chaiyaphum,Nong Bua Rawae,2014,0.096516941
9,NE,Chaiyaphum,Nong Bua Rawae,2015,0.102299336
9,NE,Chaiyaphum,Nong Bua Rawae,2016,0.097581445
9,NE,Chaiyaphum,Nong Bua Rawae,2017,0.139988488
9,NE,Chaiyaphum,Nong Bua Rawae,2018,0.147341572
9,NE,Chaiyaphum,Nong Bua Rawae,2019,0.140257645
9,NE,Chaiyaphum,Nong Bua Rawae,2020,0.159876472
9,NE,Chaiyaphum,Nong Bua Rawae,2021,0.185462751
6,NE,Nakhon Ratchasima,Nong Bunnak,2014,0.218693536
6,NE,Nakhon Ratchasima,Nong Bunnak,2015,0.248572446
6,NE,Nakhon Ratchasima,Nong Bunnak,2016,0.282341099
6,NE,Nakhon Ratchasima,Nong Bunnak,2017,0.373782043
6,NE,Nakhon Ratchasima,Nong Bunnak,2018,0.388539982
6,NE,Nakhon Ratchasima,Nong Bunnak,2019,0.386327529
6,NE,Nakhon Ratchasima,Nong Bunnak,2020,0.389427387
6,NE,Nakhon Ratchasima,Nong Bunnak,2021,0.430740843
18,NO,Uthai Thani,Nong Chang,2014,0.431795918
18,NO,Uthai Thani,Nong Chang,2015,0.527264995
18,NO,Uthai Thani,Nong Chang,2016,0.497939153
18,NO,Uthai Thani,Nong Chang,2017,0.649955294
18,NO,Uthai Thani,Nong Chang,2018,0.608743637
18,NO,Uthai Thani,Nong Chang,2019,0.616264684
18,NO,Uthai Thani,Nong Chang,2020,0.654508436
18,NO,Uthai Thani,Nong Chang,2021,0.923123693
57,SO,Pattani,Nong Chik,2014,1.52021932
57,SO,Pattani,Nong Chik,2015,1.74510288
57,SO,Pattani,Nong Chik,2016,1.946841083
57,SO,Pattani,Nong Chik,2017,2.225040673
57,SO,Pattani,Nong Chik,2018,2.48432821
57,SO,Pattani,Nong Chik,2019,2.309259296
57,SO,Pattani,Nong Chik,2020,2.419063118
57,SO,Pattani,Nong Chik,2021,2.570786356
14,BKK&VIC,Bangkok,Nong Chok,2014,3.974282429
14,BKK&VIC,Bangkok,Nong Chok,2015,4.039806963
14,BKK&VIC,Bangkok,Nong Chok,2016,4.294915497
14,BKK&VIC,Bangkok,Nong Chok,2017,4.498697061
14,BKK&VIC,Bangkok,Nong Chok,2018,4.488131411
14,BKK&VIC,Bangkok,Nong Chok,2019,4.473140665
14,BKK&VIC,Bangkok,Nong Chok,2020,4.751059154
14,BKK&VIC,Bangkok,Nong Chok,2021,4.993214101
17,CE,Saraburi,Nong Don,2014,1.065499741
17,CE,Saraburi,Nong Don,2015,1.531157958
17,CE,Saraburi,Nong Don,2016,1.48385294
17,CE,Saraburi,Nong Don,2017,1.529699444
17,CE,Saraburi,Nong Don,2018,1.36805813
17,CE,Saraburi,Nong Don,2019,1.610357133
17,CE,Saraburi,Nong Don,2020,1.608340721
17,CE,Saraburi,Nong Don,2021,1.512276127
23,NE,Udon Thani,Nong Han,2014,0.313753666
23,NE,Udon Thani,Nong Han,2015,0.363233586
23,NE,Udon Thani,Nong Han,2016,0.418450796
23,NE,Udon Thani,Nong Han,2017,0.576527338
23,NE,Udon Thani,Nong Han,2018,0.588211216
23,NE,Udon Thani,Nong Han,2019,0.576594534
23,NE,Udon Thani,Nong Han,2020,0.66951841
23,NE,Udon Thani,Nong Han,2021,0.773869889
35,NE,Buri Ram,Nong Hong,2014,0.072394421
35,NE,Buri Ram,Nong Hong,2015,0.090379973
35,NE,Buri Ram,Nong Hong,2016,0.110249178
35,NE,Buri Ram,Nong Hong,2017,0.155982217
35,NE,Buri Ram,Nong Hong,2018,0.171690018
35,NE,Buri Ram,Nong Hong,2019,0.194495838
35,NE,Buri Ram,Nong Hong,2020,0.273457134
35,NE,Buri Ram,Nong Hong,2021,0.557172185
17,CE,Saraburi,Nong Khae,2014,6.403793264
17,CE,Saraburi,Nong Khae,2015,6.395415945
17,CE,Saraburi,Nong Khae,2016,6.449726224
17,CE,Saraburi,Nong Khae,2017,6.427823467
17,CE,Saraburi,Nong Khae,2018,6.261893606
17,CE,Saraburi,Nong Khae,2019,7.068971551
17,CE,Saraburi,Nong Khae,2020,7.150989393
17,CE,Saraburi,Nong Khae,2021,7.447846665
18,NO,Uthai Thani,Nong Khayang,2014,0.42174787
18,NO,Uthai Thani,Nong Khayang,2015,0.442921825
18,NO,Uthai Thani,Nong Khayang,2016,0.424524
18,NO,Uthai Thani,Nong Khayang,2017,0.498666816
18,NO,Uthai Thani,Nong Khayang,2018,0.517241015
18,NO,Uthai Thani,Nong Khayang,2019,0.57075661
18,NO,Uthai Thani,Nong Khayang,2020,0.613597903
18,NO,Uthai Thani,Nong Khayang,2021,0.933049032
35,NE,Buri Ram,Nong Ki,2014,0.260660353
35,NE,Buri Ram,Nong Ki,2015,0.286383212
35,NE,Buri Ram,Nong Ki,2016,0.330075173
35,NE,Buri Ram,Nong Ki,2017,0.36549013
35,NE,Buri Ram,Nong Ki,2018,0.411651151
35,NE,Buri Ram,Nong Ki,2019,0.465341616
35,NE,Buri Ram,Nong Ki,2020,0.537051049
35,NE,Buri Ram,Nong Ki,2021,0.601803794
20,NE,Kalasin,Nong Kung Si,2014,0.202066117
20,NE,Kalasin,Nong Kung Si,2015,0.313844355
20,NE,Kalasin,Nong Kung Si,2016,0.202610067
20,NE,Kalasin,Nong Kung Si,2017,0.343689105
20,NE,Kalasin,Nong Kung Si,2018,0.360763002
20,NE,Kalasin,Nong Kung Si,2019,0.352711153
20,NE,Kalasin,Nong Kung Si,2020,0.378992453
20,NE,Kalasin,Nong Kung Si,2021,0.400872914
62,CE,Lop Buri,Nong Muang,2014,0.140881665
62,CE,Lop Buri,Nong Muang,2015,0.178744204
62,CE,Lop Buri,Nong Muang,2016,0.210629733
62,CE,Lop Buri,Nong Muang,2017,0.387709161
62,CE,Lop Buri,Nong Muang,2018,0.279240008
62,CE,Lop Buri,Nong Muang,2019,0.317903302
62,CE,Lop Buri,Nong Muang,2020,0.314367176
62,CE,Lop Buri,Nong Muang,2021,0.406075616
32,NO,Phrae,Nong Muang Kai,2014,0.237151346
32,NO,Phrae,Nong Muang Kai,2015,0.315609343
32,NO,Phrae,Nong Muang Kai,2016,0.342831772
32,NO,Phrae,Nong Muang Kai,2017,0.471831765
32,NO,Phrae,Nong Muang Kai,2018,0.533587628
32,NO,Phrae,Nong Muang Kai,2019,0.562909409
32,NO,Phrae,Nong Muang Kai,2020,0.656721653
32,NO,Phrae,Nong Muang Kai,2021,0.654693849
10,NO,Phetchabun,Nong Phai,2014,0.149261963
10,NO,Phetchabun,Nong Phai,2015,0.158002722
10,NO,Phetchabun,Nong Phai,2016,0.159036868
10,NO,Phetchabun,Nong Phai,2017,0.230461684
10,NO,Phetchabun,Nong Phai,2018,0.23531675
10,NO,Phetchabun,Nong Phai,2019,0.244388167
10,NO,Phetchabun,Nong Phai,2020,0.265998969
10,NO,Phetchabun,Nong Phai,2021,0.32301775
0,NE,Roi Et,Nong Phok,2014,0.169900156
0,NE,Roi Et,Nong Phok,2015,0.196691803
0,NE,Roi Et,Nong Phok,2016,0.186022565
0,NE,Roi Et,Nong Phok,2017,0.295442747
0,NE,Roi Et,Nong Phok,2018,0.328543106
0,NE,Roi Et,Nong Phok,2019,0.297321724
0,NE,Roi Et,Nong Phok,2020,0.3441959
0,NE,Roi Et,Nong Phok,2021,0.406337035
73,WE,Kanchanaburi,Nong Prue,2014,0.096136975
73,WE,Kanchanaburi,Nong Prue,2015,0.119747634
73,WE,Kanchanaburi,Nong Prue,2016,0.118293927
73,WE,Kanchanaburi,Nong Prue,2017,0.143131396
