province_id,province-org,province,year,GINIW_province,gdppc,construction_gdp,construction_share,roadlength,allconstruction_length,allconstruction_lengthpc,edu_graduate (total),edu_graduate,total_gdp,agri_gdp,agri_share,manu_gdp,manu_share,knowledge_service_gdp,knowledge_service_share,total_area,urban_modis,total_pop,pop_density,incomegroup
15,Khon Kaen,Khon Kaen,2021,0.45936117,77507,5551.636307,0.041741626,0,9677,0.005655757,911734,0.53286616,1.33E+11,10843.77088,0.081532112,44432.21628,0.334076814,11890.5286,0.089402471,10765.33812,92.02222941,1711000,158.9360205,0
63,Krabi,Krabi,2014,0.4389672,123152,1421.236692,0.029216501,0,2284,0.005782278,173086,0.438192405,48645000000,15101.09134,0.310434605,1981.230363,0.040728345,3918.524016,0.08055348,4360.740117,17.66966684,395000,90.58095401,0
63,Krabi,Krabi,2015,0.42136332,121114,1832.63491,0.037547069,0,2707,0.006717122,158592,0.393528536,48809000000,13379.1747,0.274112862,1968.935311,0.040339595,4323.912079,0.088588418,4360.740117,17.66966684,403000,92.41550498,0
63,Krabi,Krabi,2016,0.40048048,121680,2058.477014,0.04126114,0,510,0.001243902,159498,0.389019512,49889000000,12545.58575,0.251469978,1906.929324,0.038223443,4493.597731,0.090071914,4360.740117,17.66966684,410000,94.02073708,0
63,Krabi,Krabi,2017,0.3586908,126161,1580.942191,0.030195431,2724,4735,0.011409639,175202,0.422173494,52357000000,13445.51938,0.256804618,2136.840589,0.040812892,5148.46999,0.098333938,4360.740117,17.66966684,415000,95.16733143,0
63,Krabi,Krabi,2018,0.33923379,124603,1734.069197,0.033293702,3820,5595,0.013385167,182785,0.437284689,52084000000,13426.55358,0.257786529,2009.363023,0.038579276,5666.517449,0.108795742,4360.740117,18.09717794,418000,95.85528804,0
63,Krabi,Krabi,2019,0.35590953,122499,1817.618468,0.035244289,3980,15324,0.03639905,190311,0.452045131,51572000000,13781.58104,0.267229912,2062.498552,0.039992604,5824.32194,0.112935739,4360.740117,18.09717794,421000,96.54324466,0
63,Krabi,Krabi,2020,0.33507133,98559,1691.909774,0.040486965,0,1188,0.002801887,202069,0.47657783,41789000000,13477.19331,0.322505763,2041.767128,0.048858961,3742.365222,0.089553835,4360.740117,18.09717794,424000,97.23120127,0
63,Krabi,Krabi,2021,0.3014589,94759,1715.230718,0.042291854,0,633,0.001478972,202409,0.472918224,40557000000,13713.08485,0.338118817,2436.914751,0.060086169,3398.175676,0.083787649,4360.740117,18.09717794,428000,98.14847675,0
37,Lampang,Lampang,2014,0.46574298,55940,2315.996611,0.056559456,23753,45701,0.06243306,341687,0.466785519,40948000000,2863.199481,0.069922816,5244.445434,0.128075741,3377.810133,0.082490235,12694.18812,81.66573739,732000,57.66418404,0
37,Lampang,Lampang,2015,0.4622089,55399,2233.891942,0.055313523,16371,38570,0.052908093,357339,0.490176955,40386000000,2950.263867,0.073051648,5281.657647,0.13077942,3447.072555,0.085353156,12694.18812,81.66573739,729000,57.42785542,0
37,Lampang,Lampang,2016,0.46243533,56953,2318.838933,0.056313936,11070,23150,0.032019364,393407,0.544131397,41177000000,2846.308471,0.069123746,5286.976572,0.128396352,3547.611271,0.086155166,12694.18812,81.66573739,723000,56.95519817,0
37,Lampang,Lampang,2017,0.43253487,58433,2339.547319,0.055608179,4211,14880,0.020666667,458240,0.636444444,42072000000,2997.685858,0.071251328,5558.621158,0.132121629,3854.958717,0.091627655,12694.18812,81.87971787,720000,56.71886955,0
37,Lampang,Lampang,2018,0.4296287,59328,2457.807852,0.058021904,13192,29917,0.04190056,428784,0.600537815,42360000000,2801.844562,0.066143639,5651.81511,0.133423397,4175.115745,0.098562695,12694.18812,81.87971787,714000,56.2462123,0
37,Lampang,Lampang,2019,0.43148538,58990,2443.051968,0.058412681,8542,20797,0.029332863,372172,0.524925247,41824000000,2946.848751,0.070458319,5814.257969,0.139017262,4312.75143,0.103116666,12694.18812,81.87971787,709000,55.85233126,0
37,Lampang,Lampang,2020,0.43082675,57930,2550.213014,0.062531276,9209,22371,0.031776989,425716,0.604710227,40783000000,2811.855394,0.068946752,5728.471836,0.140462247,4293.115377,0.105267277,12694.18812,82.09369823,704000,55.45845023,0
37,Lampang,Lampang,2021,0.43332502,59822,2660.54744,0.06371653,13161,25810,0.036977077,497955,0.713402579,41756000000,2929.80155,0.070164804,5718.28506,0.136945231,4202.243557,0.100638077,12694.18812,82.30767933,698000,54.98579298,0
16,Loei,Loei,2014,0.36206999,47691,1260.718831,0.048593849,0,1315,0.002417279,108212,0.198919118,25944000000,6846.427187,0.263892506,3068.045944,0.118256473,2147.647825,0.082780135,10478.24096,31.65537633,544000,51.91711109,0
16,Loei,Loei,2015,0.36011907,49074,1251.98937,0.046898014,0,602,0.001106618,132389,0.243362132,26696000000,7272.337589,0.272413005,2942.173345,0.110210269,2378.384325,0.089091412,10478.24096,31.8693338,544000,51.91711109,0
16,Loei,Loei,2016,0.33888569,51890,1404.235108,0.049746178,0,81,0.000148897,135326,0.248761029,28228000000,7878.622756,0.279106658,2935.459539,0.103991056,2468.870999,0.087461776,10478.24096,31.8693338,544000,51.91711109,0
16,Loei,Loei,2017,0.30812234,56300,1493.346055,0.048759136,1269,2150,0.003952206,158341,0.291068015,30627000000,8265.679618,0.269882118,3636.743051,0.118743039,2667.734908,0.087104023,10478.24096,31.8693338,544000,51.91711109,0
16,Loei,Loei,2018,0.29999545,62604,1486.268322,0.04372149,393,1255,0.002311234,168636,0.310563536,33994000000,9242.419085,0.271883835,5038.788377,0.148225816,2914.790773,0.085744272,10478.24096,31.8693338,543000,51.82167523,0
16,Loei,Loei,2019,0.3263717,61330,1543.846263,0.046444038,0,408,0.000752768,193918,0.357782288,33241000000,9010.106696,0.271054021,4204.025657,0.126471095,2975.853401,0.089523582,10478.24096,31.8693338,542000,51.72623936,0
16,Loei,Loei,2020,0.32785678,58217,1432.418225,0.045564724,0,0,0,210499,0.389812963,31437000000,8416.896393,0.267738537,2956.384221,0.09404155,3071.122763,0.097691343,10478.24096,31.8693338,540000,51.53536763,0
16,Loei,Loei,2021,0.3203266,60755,1414.478568,0.043274753,15242,15468,0.028750929,187105,0.34777881,32686000000,8845.531279,0.270621406,3633.954813,0.111177716,2961.806352,0.090613913,10478.24096,32.08328616,538000,51.3444959,0
62,Lop Buri,Lop Buri,2014,0.40129572,77538,1436.796592,0.023848434,197,6083,0.007828829,323588,0.416458172,60247000000,8216.277274,0.136376538,19778.66145,0.328292885,3431.297781,0.056953836,6017.834568,72.83593765,777000,129.1162114,0
62,Lop Buri,Lop Buri,2015,0.39292449,75273,1519.627579,0.025915406,0,8860,0.011373556,367570,0.471848524,58638000000,7497.028419,0.127852731,19951.05158,0.340240997,3602.714992,0.061439936,6017.834568,72.83593765,779000,129.4485568,0
62,Lop Buri,Lop Buri,2016,0.39163831,77190,1548.763997,0.025756498,359,643,0.000825417,346900,0.445314506,60131000000,8010.43126,0.133216332,20010.73713,0.332785703,3944.868113,0.065604565,6017.834568,72.83593765,779000,129.4485568,0
62,Lop Buri,Lop Buri,2017,0.34183934,82539,1437.311574,0.022382801,1035,6396,0.00822108,342471,0.440194087,64215000000,8816.256633,0.137292792,21690.21166,0.337774845,4164.382633,0.064850621,6017.834568,72.83593765,778000,129.2823841,0
62,Lop Buri,Lop Buri,2018,0.35699615,83031,1791.932812,0.027775445,0,9686,0.012465894,357349,0.459908623,64515000000,10197.44029,0.158063091,19095.26479,0.295981784,4373.029845,0.067783149,6017.834568,73.04982307,777000,129.1162114,0
62,Lop Buri,Lop Buri,2019,0.36167729,83919,1973.274239,0.030301658,0,3945,0.005083763,416326,0.536502577,65121000000,10400.50155,0.159710409,18366.27507,0.282033063,4448.904904,0.068317515,6017.834568,73.26371503,776000,128.9500386,0
62,Lop Buri,Lop Buri,2020,0.3496857,78844,2206.088013,0.036103823,1345,10256,0.013233548,461692,0.595731613,61104000000,8407.326297,0.137590441,17356.05033,0.284041148,4970.078689,0.081338025,6017.834568,73.26371503,775000,128.7838659,0
62,Lop Buri,Lop Buri,2021,0.33677819,80665,1631.028551,0.026123625,0,2451,0.003166667,402122,0.519537468,62435000000,8842.378072,0.14162534,18037.44345,0.288899551,4764.775147,0.076315771,6017.834568,73.47760085,774000,128.6176932,0
74,Mae Hong Son,Mae Hong Son,2014,0.3450574,26304,551.339544,0.093574261,0,27,0.000120536,50974,0.2275625,5892000000,1110.191368,0.188423518,212.79278,0.036115543,688.441427,0.116843419,13443.01606,16.90619647,224000,16.66292735,0
74,Mae Hong Son,Mae Hong Son,2015,0.34652266,28693,915.51716,0.139944537,0,100,0.000438596,57553,0.252425439,6542000000,1168.240163,0.178575384,232.558613,0.03554855,785.073204,0.120005076,13443.01606,16.90619647,228000,16.96047963,0
74,Mae Hong Son,Mae Hong Son,2016,0.33962902,28707,575.016304,0.087468254,0,0,0,60711,0.265113537,6574000000,1179.801632,0.179464806,260.357829,0.039604172,824.37947,0.12539998,13443.01606,16.90619647,229000,17.03486769,0
74,Mae Hong Son,Mae Hong Son,2017,0.33467847,29146,722.508939,0.106392128,0,667,0.002862661,59088,0.253596567,6791000000,1161.678928,0.171061541,261.695458,0.038535629,902.741266,0.132932008,13443.01606,16.90619647,233000,17.33241997,0
74,Mae Hong Son,Mae Hong Son,2018,0.29603124,29962,638.116713,0.090628705,0,550,0.002340426,63920,0.272,7041000000,1270.945112,0.180506336,270.029915,0.038351074,964.915981,0.137042463,13443.01606,16.90619647,235000,17.48119611,0
74,Mae Hong Son,Mae Hong Son,2019,0.31551084,33013,614.510867,0.078541777,0,408,0.001721519,71365,0.301118143,7824000000,1719.945821,0.219829476,267.61162,0.034203939,1020.259925,0.13040132,13443.01606,16.90619647,237000,17.62997224,0
74,Mae Hong Son,Mae Hong Son,2020,0.3149533,32213,600.750676,0.078029702,0,1004,0.004200837,63604,0.266125523,7699000000,1613.839324,0.209616746,280.023583,0.036371423,979.806326,0.127264103,13443.01606,16.90619647,239000,17.77874838,0
74,Mae Hong Son,Mae Hong Son,2021,0.31151319,32398,660.421741,0.084582702,990,1261,0.005232365,64009,0.26559751,7808000000,1653.598054,0.211782538,290.477044,0.03720249,962.599501,0.123283748,13443.01606,16.90619647,241000,17.92752452,0
46,Maha Sarakham,Maha Sarakham,2014,0.41412213,36376,1349.529194,0.045689447,269,5678,0.006992611,232343,0.2861367,29537000000,5792.295259,0.196103032,3215.254666,0.108855153,3240.746181,0.10971819,5763.754571,43.68446838,812000,140.8803914,0
46,Maha Sarakham,Maha Sarakham,2015,0.38146383,37601,1761.189843,0.05789769,4253,10316,0.012751545,262938,0.325016069,30419000000,5202.072238,0.171013914,3579.397945,0.11766981,3576.499185,0.117574515,5763.754571,44.54015644,809000,140.3598974,0
46,Maha Sarakham,Maha Sarakham,2016,0.4009687,40039,2068.85079,0.064428102,1467,2530,0.003154613,296910,0.37021197,32111000000,5428.999715,0.16906978,3804.962363,0.118494048,3940.086993,0.122702096,5763.754571,44.75407877,802000,139.1454112,0
46,Maha Sarakham,Maha Sarakham,2017,0.33815166,42048,2091.507826,0.062410713,476,5144,0.006454203,252033,0.316227102,33512000000,5556.994286,0.165821028,4036.650357,0.120453878,4225.48392,0.126088682,5763.754571,44.75407877,797000,138.2779211,0
46,Maha Sarakham,Maha Sarakham,2018,0.33031505,43423,2307.170453,0.06708646,5694,10498,0.013255051,326042,0.411669192,34391000000,5653.99072,0.164403208,4622.235388,0.134402471,4717.002722,0.137158057,5763.754571,44.96800099,792000,137.410431,0
46,Maha Sarakham,Maha Sarakham,2019,0.33555868,42999,2119.930923,0.062725417,1634,6467,0.008227735,305274,0.388389313,33797000000,5321.806921,0.157463885,4505.885952,0.133322069,4743.649473,0.140357117,5763.754571,45.18192242,786000,136.3694429,0
46,Maha Sarakham,Maha Sarakham,2020,0.30926248,45127,2344.324481,0.066602019,2126,6260,0.008025641,334331,0.428629487,35199000000,5992.232393,0.170238711,4301.749399,0.122212262,4831.975918,0.137275943,5763.754571,45.18192242,780000,135.3284548,0
46,Maha Sarakham,Maha Sarakham,2021,0.28888631,47658,2479.289275,0.067125742,2988,8222,0.010609032,363226,0.46867871,36935000000,6311.139105,0.170871507,4697.061917,0.127171028,4969.89551,0.134557886,5763.754571,45.39582655,775000,134.4609647,0
61,Mukdahan,Mukdahan,2014,0.39237228,37293,830.761251,0.058777505,0,0,0,105229,0.277649077,14134000000,3386.333144,0.239587742,2098.011937,0.148437239,1124.545943,0.079563177,4098.340498,8.368463193,379000,92.47645484,0
61,Mukdahan,Mukdahan,2015,0.37416536,37961,969.51751,0.066337154,0,0,0,108806,0.282612987,14615000000,3459.184953,0.236687304,2029.810244,0.138885408,1237.951943,0.084704204,4098.340498,8.582394302,385000,93.94046205,0
61,Mukdahan,Mukdahan,2016,0.38330007,38476,871.236371,0.057912548,0,0,0,107075,0.273849105,15044000000,3611.936707,0.240091512,2013.023507,0.133809061,1279.441385,0.085046622,4098.340498,8.582394302,391000,95.40446925,0
61,Mukdahan,Mukdahan,2017,0.33110166,40794,829.950046,0.051117889,0,119,0.000298995,113190,0.284396985,16236000000,3725.974721,0.229488465,1882.779253,0.115963245,1368.640856,0.084296678,4098.340498,8.582394302,398000,97.11247765,0
61,Mukdahan,Mukdahan,2018,0.33248386,40916,722.959881,0.04373623,0,0,0,122113,0.302259901,16530000000,4096.011734,0.247792603,2431.689252,0.147107638,1518.379361,0.091855981,4098.340498,8.582394302,404000,98.57648485,0
61,Mukdahan,Mukdahan,2019,0.34024128,42241,799.546829,0.046165877,0,0,0,98915,0.241256098,17319000000,4000.947388,0.231014919,2256.210798,0.130273734,1605.7738,0.092717466,4098.340498,8.582394302,410000,100.040492,0
61,Mukdahan,Mukdahan,2020,0.30737621,38998,761.775664,0.046956522,0,563,0.001353365,123091,0.295891827,16223000000,3706.68702,0.228483451,1540.567556,0.09496194,1588.983983,0.097946371,4098.340498,8.582394302,416000,101.5044992,0
61,Mukdahan,Mukdahan,2021,0.28465456,41550,812.985764,0.046366246,0,0,0,125432,0.297232227,17534000000,3968.772655,0.226347248,1699.878659,0.096947568,1724.111629,0.098329624,4098.340498,8.796325537,422000,102.9685064,0
60,Nakhon Nayok,Nakhon Nayok,2014,0.22195846,58634,864.632154,0.058056278,0,0,0,109070,0.429409449,14893000000,3327.632979,0.223436042,1433.496658,0.096253049,1178.479619,0.079129767,2194.471865,3.224875977,254000,115.7453892,0
60,Nakhon Nayok,Nakhon Nayok,2015,0.20743701,59875,1439.645782,0.093922611,0,0,0,115244,0.450171875,15328000000,3083.343267,0.201157572,1461.494964,0.095348053,1370.371214,0.089403132,2194.471865,3.224875977,256000,116.6567702,0
60,Nakhon Nayok,Nakhon Nayok,2016,0.21781301,61453,1843.469197,0.117179583,0,311,0.001214844,129557,0.506082031,15732000000,2879.678109,0.183045901,1581.239747,0.100511044,1414.041938,0.089883164,2194.471865,3.224875977,256000,116.6567702,0
60,Nakhon Nayok,Nakhon Nayok,2017,0.21414451,62864,1561.708763,0.096288844,0,0,0,127958,0.49596124,16219000000,3202.085664,0.197428057,1592.625241,0.098195033,1503.241417,0.092683977,2194.471865,3.224875977,258000,117.5681512,0
60,Nakhon Nayok,Nakhon Nayok,2018,0.21466124,69776,1521.487987,0.084190349,0,47,0.000181467,124378,0.480223938,18072000000,3503.114875,0.193842125,1633.629254,0.090395598,1618.332247,0.08954915,2194.471865,3.224875977,259000,118.0238417,0
60,Nakhon Nayok,Nakhon Nayok,2019,0.21018788,70392,1559.528245,0.08521081,0,335,0.001288462,147076,0.565676923,18302000000,3663.531097,0.200171079,1574.947719,0.086053312,1607.621323,0.08783856,2194.471865,3.224875977,260000,118.4795322,0
60,Nakhon Nayok,Nakhon Nayok,2020,0.20921494,71215,1717.004237,0.09237662,0,1043,0.003996169,173914,0.666337165,18587000000,3678.165013,0.197889117,1534.435571,0.082554235,1548.167224,0.083293013,2194.471865,3.224875977,261000,118.9352227,0
60,Nakhon Nayok,Nakhon Nayok,2021,0.19786897,68737,1695.574637,0.094151515,0,1706,0.00651145,187680,0.716335878,18009000000,3426.698643,0.190277008,1416.806645,0.078672144,1512.763465,0.084000415,2194.471865,3.224875977,262000,119.3909132,0
72,Nakhon Phanom,Nakhon Phanom,2014,0.41108599,38520,1329.721272,0.060035273,0,543,0.000944348,144581,0.251445217,22149000000,5779.613144,0.260942397,1043.073712,0.04709349,1811.288141,0.081777423,5586.936704,26.23315909,575000,102.918653,0
72,Nakhon Phanom,Nakhon Phanom,2015,0.41225064,39901,1520.167673,0.066490298,1095,2985,0.005209424,150372,0.262429319,22863000000,6144.219514,0.268740739,1129.500571,0.04940299,2033.580182,0.08894634,5586.936704,26.23315909,573000,102.5606751,0
72,Nakhon Phanom,Nakhon Phanom,2016,0.42471272,42592,1753.97464,0.072502259,0,0,0,161859,0.284963028,24192000000,6508.238896,0.269024425,1101.599013,0.045535673,2233.229615,0.092312732,5586.936704,26.23315909,568000,101.6657303,0
72,Nakhon Phanom,Nakhon Phanom,2017,0.3732807,43106,1548.986044,0.06360033,0,163,0.000288496,176813,0.312943363,24355000000,6525.219525,0.267921147,1098.95158,0.045122216,2222.633083,0.091259827,5586.936704,26.23315909,565000,101.1287634,0
72,Nakhon Phanom,Nakhon Phanom,2018,0.38791242,42357,1723.063567,0.072513407,657,2472,0.004406417,188328,0.335700535,23762000000,6192.620205,0.260610227,1094.7122,0.046069868,2265.795653,0.095353743,5586.936704,26.23315909,561000,100.4128075,0
72,Nakhon Phanom,Nakhon Phanom,2019,0.3991116,43571,1671.631494,0.06887929,0,279,0.000500898,190807,0.342561939,24269000000,6590.130052,0.271545183,1174.591452,0.04839884,2215.799067,0.091301622,5586.936704,26.23315909,557000,99.69685169,0
72,Nakhon Phanom,Nakhon Phanom,2020,0.38284725,45384,1796.316645,0.071703522,0,511,0.000925725,238563,0.432179348,25052000000,6934.149314,0.276790249,1148.887182,0.045860098,2256.489826,0.090072243,5586.936704,26.23315909,552000,98.80190688,0
72,Nakhon Phanom,Nakhon Phanom,2021,0.37460145,47522,1883.476779,0.072324583,0,1925,0.003512774,236741,0.432009124,26042000000,7248.720047,0.278347287,1171.484,0.04498441,2383.492792,0.091524952,5586.936704,26.23315909,548000,98.08595104,0
6,Nakhon Ratchasima,Nakhon Ratchasima,2014,0.62736648,63828,8807.857896,0.054707192,3326,45805,0.018176587,900320,0.357269841,1.61E+11,21117.12682,0.131162278,48566.52305,0.301655423,11181.63026,0.06945112,20804.28446,194.9758376,2520000,121.1288956,0
6,Nakhon Ratchasima,Nakhon Ratchasima,2015,0.61084652,64849,9151.200168,0.056142332,2034,53073,0.021077442,847491,0.336573074,1.63E+11,20755.51426,0.127334443,48532.29947,0.297744169,11912.62869,0.073083612,20804.28446,194.9758376,2518000,121.0327615,0
6,Nakhon Ratchasima,Nakhon Ratchasima,2016,0.61634266,67081,10316.83967,0.061046389,0,16906,0.006716726,909027,0.361154946,1.69E+11,20841.14558,0.123320388,49963.47621,0.295641871,12880.98295,0.076218834,20804.28446,194.9758376,2517000,120.9846945,0
6,Nakhon Ratchasima,Nakhon Ratchasima,2017,0.58929282,70361,10407.93208,0.058801876,11319,105781,0.042043323,978529,0.388922496,1.77E+11,21137.59269,0.119421428,55634.99211,0.314321989,13738.27233,0.077617358,20804.28446,194.9758376,2516000,120.9366275,0
6,Nakhon Ratchasima,Nakhon Ratchasima,2018,0.58801585,74548,9924.046148,0.053069765,8115,82711,0.032887078,883138,0.35114831,1.87E+11,22308.36494,0.119296069,61001.40212,0.326210707,14816.31122,0.079231611,20804.28446,194.9758376,2515000,120.8885605,0
6,Nakhon Ratchasima,Nakhon Ratchasima,2019,0.5839662,74036,9931.51294,0.053395231,10201,67597,0.02692035,967583,0.385337714,1.86E+11,19970.33494,0.107367392,58042.87793,0.312058483,15697.51792,0.084395258,20804.28446,194.9758376,2511000,120.6962924,0
6,Nakhon Ratchasima,Nakhon Ratchasima,2020,0.56636745,73377,9266.952848,0.050363874,5560,89656,0.035762266,981099,0.391343837,1.84E+11,21014.50704,0.114209277,54549.62647,0.296465361,15800.05923,0.085869887,20804.28446,194.9758376,2507000,120.5040243,0
6,Nakhon Ratchasima,Nakhon Ratchasima,2021,0.55722696,77540,9724.624723,0.050126932,4330,71451,0.028557554,1019142,0.407330935,1.94E+11,22448.374,0.115713268,60352.01381,0.311092855,15861.66295,0.081761149,20804.28446,194.9758376,2502000,120.2636892,0
2,Nakhon Sawan,Nakhon Sawan,2014,0.49586245,63448,1816.507442,0.029484928,0,1260,0.001297631,304116,0.313198764,61608000000,13712.27652,0.222572986,12804.79252,0.207843016,5434.518997,0.088211255,9747.798748,86.91229639,971000,99.61223299,0
2,Nakhon Sawan,Nakhon Sawan,2015,0.469863,61903,2608.975443,0.043675094,3305,3405,0.003528497,333097,0.345178238,59736000000,12435.17618,0.208168879,11955.10362,0.200132309,5746.715952,0.096201888,9747.798748,87.12619678,965000,98.99670941,0
2,Nakhon Sawan,Nakhon Sawan,2016,0.49431184,58936,1960.029764,0.034787458,0,0,0,391896,0.409933054,56343000000,10596.73345,0.188075421,12461.76685,0.221176843,5847.877752,0.103790671,9747.798748,87.12619678,956000,98.07342403,0
2,Nakhon Sawan,Nakhon Sawan,2017,0.46146005,62617,2142.356335,0.036128644,0,4746,0.005011616,373446,0.394346357,59298000000,11797.2117,0.198947885,12472.9256,0.210343108,6166.902113,0.103998484,9747.798748,87.12619678,947000,97.15013866,0
2,Nakhon Sawan,Nakhon Sawan,2018,0.44846746,67569,1764.556995,0.027840912,0,5801,0.006184435,432941,0.461557569,63380000000,13528.02119,0.213443061,13497.60349,0.212963135,6412.013899,0.10116778,9747.798748,87.34010642,938000,96.22685329,0
2,Nakhon Sawan,Nakhon Sawan,2019,0.45204303,67266,2008.488301,0.032140955,0,475,0.000511302,477226,0.513698601,62490000000,12989.57773,0.207866502,12822.62001,0.205194751,6496.3178,0.103957718,9747.798748,87.34010642,929000,95.30356791,0
2,Nakhon Sawan,Nakhon Sawan,2020,0.43203592,63684,2480.500363,0.042337305,23601,36546,0.039723913,497195,0.540429348,58589000000,11288.99324,0.192681105,11127.33564,0.189921925,6715.078928,0.114613305,9747.798748,88.1957414,920000,94.38028254,0
2,Nakhon Sawan,Nakhon Sawan,2021,0.41560215,63686,2691.2689,0.046335679,11466,47629,0.052224781,476171,0.522117325,58082000000,10757.29678,0.185208787,11588.55466,0.199520586,6628.071385,0.114115757,9747.798748,89.05138347,912000,93.55958443,0
59,Nakhon Si Thammarat,Nakhon Si Thammarat,2014,0.48429194,61396,2887.357412,0.031818714,0,1348,0.000912043,609167,0.412156292,90744000000,22666.78684,0.249788271,11705.47187,0.128994444,6175.602682,0.068055218,10181.71885,46.59965727,1478000,145.1621305,0
59,Nakhon Si Thammarat,Nakhon Si Thammarat,2015,0.48765543,60521,3911.102385,0.043518102,2491,13726,0.009243098,712225,0.479612795,89873000000,20579.47286,0.228983931,11533.17791,0.128327506,6524.941703,0.072601801,10181.71885,47.02717841,1485000,145.8496372,0
59,Nakhon Si Thammarat,Nakhon Si Thammarat,2016,0.48098573,61365,4411.939174,0.048155812,7790,14459,0.009684528,781237,0.523266577,91618000000,20824.02882,0.227291895,10674.85234,0.116514793,7416.832099,0.080953875,10181.71885,47.2409388,1493000,146.6353591,0
59,Nakhon Si Thammarat,Nakhon Si Thammarat,2017,0.45593613,62899,4056.10087,0.042990396,10324,23950,0.015966667,800860,0.533906667,94349000000,22114.28806,0.234388155,10609.71925,0.112451846,7766.966971,0.082321667,10181.71885,47.2409388,1500000,147.3228658,0
59,Nakhon Si Thammarat,Nakhon Si Thammarat,2018,0.46195072,64141,4115.055612,0.042572477,1760,9611,0.006377571,774008,0.513608494,96660000000,24270.8086,0.251094647,10289.31015,0.106448481,8293.862755,0.085804498,10181.71885,47.45469883,1507000,148.0103725,0
59,Nakhon Si Thammarat,Nakhon Si Thammarat,2019,0.45734572,69235,4705.939138,0.044818468,2074,13011,0.008610854,797585,0.527852416,1.05E+11,27053.40238,0.257651451,11258.5702,0.107224478,8153.621667,0.07765354,10181.71885,47.88221902,1511000,148.4032335,0
59,Nakhon Si Thammarat,Nakhon Si Thammarat,2020,0.4443264,68881,4889.190661,0.047011449,5604,28464,0.018788119,854595,0.564089109,1.04E+11,25298.41693,0.243254009,10624.64598,0.102160058,8379.807955,0.080575076,10181.71885,48.09598006,1515000,148.7960945,0
59,Nakhon Si Thammarat,Nakhon Si Thammarat,2021,0.41492504,69614,5034.734582,0.047497496,998,11960,0.007873601,995556,0.655402238,1.06E+11,27129.50641,0.25593874,10656.97293,0.10053748,8701.651218,0.082091049,10181.71885,48.73726094,1519000,149.1889555,0
70,Nan,Nan,2014,0.45736453,34747,926.026399,0.059091724,0,2324,0.005152993,137999,0.305984479,15671000000,3403.756545,0.217200979,826.784643,0.052758895,1968.272823,0.125599695,12281.87353,20.97221692,451000,36.72078196,0
70,Nan,Nan,2015,0.45408663,36811,1138.904611,0.068753674,1348,3184,0.007075556,201963,0.448806667,16565000000,3434.784672,0.207351927,872.229361,0.052654957,2204.089281,0.133057005,12281.87353,20.97221692,450000,36.63936116,0
70,Nan,Nan,2016,0.48133406,38033,1320.798979,0.077516226,0,269,0.000600446,193545,0.432020089,17039000000,3286.982826,0.192909374,950.317518,0.05577308,2324.311081,0.136411238,12281.87353,20.97221692,448000,36.47651956,0
70,Nan,Nan,2017,0.44217899,39488,1317.463363,0.074639588,286,2022,0.00452349,167427,0.374557047,17651000000,3549.714041,0.201105549,1015.62022,0.057538962,2442.560908,0.13838088,12281.87353,20.97221692,447000,36.39509875,0
70,Nan,Nan,2018,0.42659491,41737,1343.374445,0.072329427,0,680,0.00152809,184317,0.414195506,18573000000,3830.878599,0.206260626,1170.620697,0.063028089,2652.414025,0.14281021,12281.87353,20.97221692,445000,36.23225715,0
70,Nan,Nan,2019,0.40594903,41673,1365.251158,0.073953261,0,1635,0.003690745,217226,0.490352144,18461000000,3757.134133,0.203517368,1160.439782,0.062858988,2667.222429,0.144478762,12281.87353,20.97221692,443000,36.06941554,0
70,Nan,Nan,2020,0.38644665,42102,1464.715046,0.078888083,0,281,0.000637188,244618,0.554689342,18567000000,3698.224805,0.199182679,1100.434618,0.059268305,2729.922347,0.14703088,12281.87353,20.97221692,441000,35.90657394,0
70,Nan,Nan,2021,0.38646546,43326,1802.280121,0.094757104,295,1088,0.00247836,221376,0.504273349,19020000000,3887.573427,0.204393976,1129.936932,0.05940783,2644.195505,0.139021846,12281.87353,20.97221692,439000,35.74373233,0
40,Narathiwat,Narathiwat,2014,0.44540516,30429,1081.523826,0.050701975,0,0,0,235224,0.335554922,21331000000,7317.25978,0.343034072,981.077629,0.045993044,1521.584716,0.071332086,4407.022466,31.05168608,701000,159.0643128,0
40,Narathiwat,Narathiwat,2015,0.44493043,29731,1415.626273,0.067158132,0,0,0,216601,0.305502116,21079000000,6313.339657,0.299508499,1007.48993,0.047795907,1652.925583,0.078415749,4407.022466,31.05168608,709000,160.8795974,0
40,Narathiwat,Narathiwat,2016,0.4429459,30392,1536.599769,0.070811049,0,0,0,198277,0.27769888,21700000000,6302.15552,0.290421913,1058.49324,0.04877849,1734.336585,0.079923345,4407.022466,31.05168608,714000,162.0141503,0
40,Narathiwat,Narathiwat,2017,0.43481731,28392,1472.797226,0.072348442,0,0,0,230320,0.321227336,20357000000,4913.081298,0.241346038,1053.97487,0.051774567,1910.466969,0.093848159,4407.022466,31.05168608,717000,162.694882,0
40,Narathiwat,Narathiwat,2018,0.42217746,31950,1468.822832,0.063762061,0,0,0,263740,0.365797503,23036000000,6844.547438,0.297123955,1030.450186,0.044732166,2068.329364,0.089786828,4407.022466,31.05168608,721000,163.6025243,0
